item_id,order_id,product_sku,quantity,unit_price,line_discount,line_total,warehouse,line_status,gift_wrap,weight_g
3715,1658,SKU-0018,3,400.51,2.5,1199.02,BER3,shipped,false,67416.0
3716,1658,SKU-0032,3,337.51,0,1012.52,BER3,open,false,36696.0
3717,1659,SKU-0065,2,286.77,2.5,571.05,HH1,shipped,false,25790.0
3718,1659,SKU-0005,4,272.1,0,1088.4,HH1,shipped,false,73876.0
3719,1660,SKU-0098,5,186.5,0,932.52,HH1,shipped,false,5720.0
3720,1660,SKU-0050,5,125.98,0,629.9,HH1,picked,false,59665.0
3721,1661,SKU-0046,4,9.17,0,36.69,BER3,picked,false,28428.0
3722,1661,SKU-0003,4,216.27,0,865.1,BER3,picked,false,37996.0
3723,1662,SKU-0012,3,52.83,2.5,155.98,MUC2,picked,false,6294.0
3724,1662,SKU-0008,5,221.43,0,1107.17,MUC2,shipped,false,129730.0
3725,1663,SKU-0079,5,257.8,5.0,1284.02,CGN1,open,false,132370.0
3726,1663,SKU-0075,6,345.38,0,2072.26,CGN1,shipped,false,143760.0
3727,1664,SKU-0071,2,27.82,0,55.63,HH1,open,false,878.0
3728,1664,SKU-0003,2,227.08,5.0,449.15,HH1,picked,false,18998.0
3729,1665,SKU-0033,2,328.51,2.5,654.51,BER3,open,false,4792.0
3730,1665,SKU-0116,6,184.15,2.5,1102.4,BER3,picked,false,91776.0
3731,1666,SKU-0116,5,177.67,0,888.35,HH1,open,false,76480.0
3732,1666,SKU-0080,5,18.87,0,94.37,HH1,picked,false,10520.0
3733,1667,SKU-0041,2,292.98,0,585.95,BER3,open,false,31168.0
3734,1667,SKU-0070,5,258.95,5.0,1289.76,BER3,invoiced,false,135440.0
3735,1668,SKU-0069,5,353.65,0,1768.24,MUC2,picked,false,127370.0
3736,1668,SKU-0059,1,100.75,2.5,98.25,MUC2,invoiced,false,9696.0
3737,1669,SKU-0081,1,100.6,0,100.6,HH1,picked,false,2822.0
3738,1669,SKU-0005,2,286.22,5.0,567.44,HH1,picked,false,36938.0
3739,1670,SKU-0049,3,84.58,0,253.73,CGN1,invoiced,false,37926.0
3740,1670,SKU-0059,5,108.14,0,540.71,CGN1,open,false,48480.0
3741,1671,SKU-0047,3,25.91,0,77.74,MUC2,picked,false,10083.0
3742,1671,SKU-0074,2,207.74,5.0,410.48,MUC2,open,false,49594.0
3743,1672,SKU-0096,4,269.86,0,1079.43,BER3,picked,false,4404.0
3744,1672,SKU-0080,5,18.9,2.5,91.99,BER3,picked,false,10520.0
3745,1673,SKU-0065,3,288.57,2.5,863.21,MUC2,open,false,38685.0
3746,1673,SKU-0061,5,15.79,2.5,76.45,MUC2,shipped,false,2395.0
3747,1674,SKU-0066,2,254.32,0,508.65,HH1,shipped,false,38688.0
3748,1674,SKU-0068,1,328.51,0,328.51,HH1,invoiced,false,6171.0
3749,1675,SKU-0046,2,8.89,0,17.78,CGN1,picked,false,14214.0
3750,1675,SKU-0113,4,225.57,0,902.26,CGN1,picked,false,80252.0
3751,1676,SKU-0027,2,268.99,2.5,535.48,MUC2,invoiced,false,2908.0
3752,1676,SKU-0032,2,341.96,0,683.92,MUC2,shipped,false,24464.0
3753,1677,SKU-0027,1,261.01,0,261.01,MUC2,shipped,false,1454.0
3754,1677,SKU-0036,2,213.81,0,427.61,MUC2,invoiced,false,43578.0
3755,1678,SKU-0008,3,205.4,0,616.2,BER3,invoiced,false,77838.0
3756,1678,SKU-0038,4,168.32,0,673.29,BER3,shipped,false,1616.0
3757,1679,SKU-0046,4,9.39,0,37.56,BER3,shipped,false,28428.0
3758,1679,SKU-0034,5,109.88,2.5,546.88,BER3,open,false,39135.0
3759,1680,SKU-0060,5,265.64,0,1328.2,BER3,picked,false,98805.0
3760,1680,SKU-0013,3,358.19,5.0,1069.56,BER3,open,false,51438.0
3761,1681,SKU-0057,3,440.71,0,1322.12,MUC2,picked,false,42819.0
3762,1681,SKU-0036,3,208.2,0,624.6,MUC2,open,false,65367.0
3763,1682,SKU-0037,1,279.47,2.5,276.97,MUC2,picked,false,2898.0
3764,1682,SKU-0074,1,207.76,2.5,205.26,MUC2,invoiced,false,24797.0
3765,1683,SKU-0058,2,103.72,0,207.44,HH1,shipped,false,43292.0
3766,1683,SKU-0097,6,346.55,0,2079.33,HH1,picked,false,75720.0
3767,1684,SKU-0047,3,26.97,2.5,78.42,BER3,invoiced,false,10083.0
3768,1684,SKU-0021,4,375.15,5.0,1495.59,BER3,picked,false,48988.0
3769,1685,SKU-0078,6,47.51,2.5,282.54,BER3,shipped,true,29520.0
3770,1685,SKU-0092,6,11.28,2.5,65.17,BER3,open,false,41106.0
3771,1686,SKU-0001,6,198.89,5.0,1188.36,HH1,shipped,false,147540.0
3772,1686,SKU-0093,5,113.57,0,567.84,HH1,picked,false,74400.0
3773,1687,SKU-0007,1,100.71,2.5,98.21,BER3,invoiced,false,27133.0
3774,1687,SKU-0013,3,361.12,0,1083.35,BER3,open,false,51438.0
3775,1688,SKU-0048,6,148.92,0,893.54,HH1,invoiced,false,102534.0
3776,1688,SKU-0020,1,158.83,0,158.83,HH1,shipped,false,26302.0
3777,1689,SKU-0078,5,45.48,5.0,222.4,BER3,open,false,24600.0
3778,1689,SKU-0032,3,348.17,0,1044.51,BER3,open,false,36696.0
3779,1690,SKU-0042,4,174.24,0,696.95,MUC2,picked,false,33096.0
3780,1690,SKU-0029,6,180.55,2.5,1080.78,MUC2,invoiced,false,74064.0
3781,1691,SKU-0068,4,318.8,0,1275.21,CGN1,invoiced,false,24684.0
3782,1691,SKU-0049,6,84.48,5.0,501.88,CGN1,shipped,false,75852.0
3783,1692,SKU-0076,3,83.89,0,251.66,MUC2,open,false,20574.0
3784,1692,SKU-0080,2,18.88,0,37.76,MUC2,invoiced,false,4208.0
3785,1693,SKU-0028,5,175.3,0,876.48,BER3,picked,false,116320.0
3786,1693,SKU-0061,2,15.48,5.0,25.96,BER3,picked,false,958.0
3787,1694,SKU-0081,4,104.62,0,418.5,MUC2,shipped,false,11288.0
3788,1694,SKU-0005,6,289.57,2.5,1734.9,MUC2,open,false,110814.0
3789,1695,SKU-0097,1,354.72,0,354.72,HH1,picked,false,12620.0
3790,1695,SKU-0080,2,18.94,0,37.88,HH1,invoiced,false,4208.0
3791,1696,SKU-0033,3,351.16,0,1053.49,HH1,open,false,7188.0
3792,1696,SKU-0107,1,324.94,0,324.94,HH1,picked,false,6640.0
3793,1697,SKU-0105,4,250.88,0,1003.52,HH1,picked,false,89780.0
3794,1697,SKU-0079,2,261.08,0,522.15,HH1,shipped,false,52948.0
3795,1698,SKU-0052,2,194.15,0,388.3,CGN1,open,false,5206.0
3796,1698,SKU-0017,1,282.27,0,282.27,CGN1,open,false,27269.0
3797,1699,SKU-0076,4,84.14,2.5,334.07,CGN1,shipped,false,27432.0
3798,1699,SKU-0044,2,125.63,0,251.27,CGN1,open,false,40604.0
3799,1700,SKU-0062,6,316.47,0,1898.84,HH1,picked,false,160308.0
3800,1700,SKU-0051,1,284.21,0,284.21,HH1,open,false,19299.0
3801,1701,SKU-0043,3,127.38,5.0,377.14,CGN1,picked,true,22866.0
3802,1701,SKU-0069,1,365.67,0,365.67,CGN1,shipped,false,25474.0
3803,1702,SKU-0080,3,19.15,0,57.45,HH1,picked,false,6312.0
3804,1702,SKU-0065,2,287.54,2.5,572.59,HH1,picked,false,25790.0
3805,1703,SKU-0098,2,189.2,0,378.41,MUC2,invoiced,false,2288.0
3806,1703,SKU-0031,5,198.52,0,992.59,MUC2,picked,false,66910.0
3807,1704,SKU-0102,6,86.83,2.5,518.49,CGN1,open,false,13242.0
3808,1704,SKU-0041,5,290.09,0,1450.47,CGN1,picked,false,77920.0
3809,1705,SKU-0025,3,302.05,0,906.15,BER3,picked,false,56565.0
3810,1705,SKU-0077,4,220.92,0,883.66,BER3,open,false,31200.0
3811,1706,SKU-0017,1,268.26,0,268.26,CGN1,open,false,27269.0
3812,1706,SKU-0118,1,346.97,2.5,344.47,CGN1,open,false,23770.0
3813,1707,SKU-0051,1,291.62,0,291.62,BER3,open,false,19299.0
3814,1707,SKU-0079,4,266.11,2.5,1061.92,BER3,invoiced,false,105896.0
3815,1708,SKU-0100,5,195.54,0,977.69,HH1,invoiced,false,128365.0
3816,1708,SKU-0067,6,329.19,5.0,1970.13,HH1,picked,false,3978.0
3817,1709,SKU-0019,1,290.78,2.5,288.28,MUC2,shipped,false,9823.0
3818,1709,SKU-0076,4,82.33,0,329.31,MUC2,invoiced,false,27432.0
3819,1710,SKU-0043,3,126.45,0,379.36,HH1,shipped,false,22866.0
3820,1710,SKU-0038,1,175.41,0,175.41,HH1,shipped,false,404.0
3821,1711,SKU-0044,1,131.27,0,131.27,MUC2,picked,false,20302.0
3822,1711,SKU-0092,5,10.87,0,54.33,MUC2,open,false,34255.0
3823,1712,SKU-0009,1,236.43,0,236.43,CGN1,picked,false,16238.0
3824,1712,SKU-0048,1,140.34,5.0,135.34,CGN1,invoiced,false,17089.0
3825,1713,SKU-0051,2,288.19,2.5,573.88,CGN1,open,false,38598.0
3826,1713,SKU-0048,5,147.2,5.0,731.0,CGN1,invoiced,false,85445.0
3827,1714,SKU-0098,5,178.51,0,892.55,CGN1,invoiced,false,5720.0
3828,1714,SKU-0057,5,410.35,5.0,2046.73,CGN1,shipped,false,71365.0
3829,1715,SKU-0062,4,319.26,0,1277.06,BER3,picked,false,106872.0
3830,1715,SKU-0030,6,114.79,2.5,686.26,BER3,picked,false,118764.0
3831,1716,SKU-0025,5,299.21,2.5,1493.55,HH1,invoiced,false,94275.0
3832,1716,SKU-0020,4,153.39,0,613.55,HH1,shipped,false,105208.0
3833,1717,SKU-0065,6,284.79,0,1708.74,CGN1,shipped,false,77370.0
3834,1717,SKU-0111,2,72.57,0,145.14,CGN1,shipped,false,21926.0
3835,1718,SKU-0048,5,148.47,5.0,737.37,MUC2,open,false,85445.0
3836,1718,SKU-0038,3,176.88,0,530.65,MUC2,picked,true,1212.0
3837,1719,SKU-0016,4,179.84,0,719.37,MUC2,picked,false,48252.0
3838,1719,SKU-0030,6,118.9,0,713.39,MUC2,open,false,118764.0
3839,1720,SKU-0020,1,154.57,2.5,152.07,BER3,open,false,26302.0
3840,1720,SKU-0073,4,192.87,2.5,769.0,BER3,picked,false,34228.0
3841,1721,SKU-0119,3,93.81,0,281.42,HH1,invoiced,false,79710.0
3842,1721,SKU-0045,1,100.77,0,100.77,HH1,picked,false,15516.0
3843,1722,SKU-0014,6,38.48,0,230.88,CGN1,shipped,false,120642.0
3844,1722,SKU-0011,4,310.54,5.0,1237.14,CGN1,open,false,104700.0
3845,1723,SKU-0057,1,408.01,0,408.01,HH1,invoiced,false,14273.0
3846,1723,SKU-0042,2,162.97,0,325.95,HH1,open,false,16548.0
3847,1724,SKU-0037,6,287.4,0,1724.42,MUC2,invoiced,false,17388.0
3848,1724,SKU-0058,1,106.77,0,106.77,MUC2,picked,false,21646.0
3849,1725,SKU-0087,2,75.02,0,150.03,MUC2,shipped,false,43526.0
3850,1725,SKU-0095,2,268.87,5.0,532.75,MUC2,open,false,8538.0
3851,1726,SKU-0002,4,312.61,5.0,1245.45,CGN1,open,false,108016.0
3852,1726,SKU-0108,4,397.17,5.0,1583.69,CGN1,picked,false,78020.0
3853,1727,SKU-0113,6,223.76,0,1342.55,BER3,picked,false,120378.0
3854,1727,SKU-0055,4,94.19,0,376.74,BER3,picked,false,58160.0
3855,1728,SKU-0116,2,182.16,0,364.32,CGN1,open,false,30592.0
3856,1728,SKU-0047,4,27.55,0,110.21,CGN1,open,false,13444.0
3857,1729,SKU-0048,6,145.33,0,871.95,BER3,picked,false,102534.0
3858,1729,SKU-0019,3,278.95,2.5,834.34,BER3,picked,false,29469.0
3859,1730,SKU-0039,1,150.51,5.0,145.51,BER3,picked,false,17265.0
3860,1730,SKU-0110,5,298.35,0,1491.74,BER3,picked,false,100665.0
3861,1731,SKU-0007,6,102.49,0,614.94,BER3,open,false,162798.0
3862,1731,SKU-0096,5,270.37,5.0,1346.85,BER3,shipped,false,5505.0
3863,1732,SKU-0040,5,309.87,0,1549.35,CGN1,shipped,false,105130.0
3864,1732,SKU-0106,3,261.24,0,783.71,CGN1,picked,false,23025.0
3865,1733,SKU-0014,2,38.62,2.5,74.75,CGN1,open,false,40214.0
3866,1733,SKU-0062,3,335.39,5.0,1001.16,CGN1,open,false,80154.0
3867,1734,SKU-0108,5,383.52,0,1917.58,HH1,shipped,false,97525.0
3868,1734,SKU-0014,2,37.99,2.5,73.47,HH1,invoiced,false,40214.0
3869,1735,SKU-0068,5,315.47,0,1577.36,BER3,invoiced,false,30855.0
3870,1735,SKU-0027,1,263.51,2.5,261.01,BER3,invoiced,false,1454.0
3871,1736,SKU-0109,1,278.43,0,278.43,BER3,invoiced,false,6692.0
3872,1736,SKU-0086,3,294.89,2.5,882.18,BER3,picked,false,5985.0
3873,1737,SKU-0054,2,113.94,0,227.89,MUC2,picked,false,45578.0
3874,1737,SKU-0118,2,353.98,0,707.97,MUC2,invoiced,false,47540.0
3875,1738,SKU-0049,1,84.44,0,84.44,MUC2,picked,false,12642.0
3876,1738,SKU-0053,5,241.92,5.0,1204.61,MUC2,open,false,88960.0
3877,1739,SKU-0001,4,188.2,0,752.81,CGN1,open,false,98360.0
3878,1739,SKU-0016,2,184.61,0,369.21,CGN1,invoiced,false,24126.0
3879,1740,SKU-0052,6,186.19,0,1117.17,MUC2,invoiced,false,15618.0
3880,1740,SKU-0082,1,357.26,0,357.26,MUC2,picked,false,11978.0
3881,1741,SKU-0012,2,50.96,0,101.92,HH1,picked,false,4196.0
3882,1741,SKU-0056,2,63.86,5.0,122.71,HH1,open,false,39776.0
3883,1742,SKU-0080,5,19.29,0,96.44,MUC2,shipped,false,10520.0
3884,1742,SKU-0028,2,181.19,0,362.38,MUC2,invoiced,false,46528.0
3885,1743,SKU-0075,3,343.16,0,1029.48,CGN1,picked,false,71880.0
3886,1743,SKU-0005,3,285.21,5.0,850.63,CGN1,open,false,55407.0
3887,1744,SKU-0091,6,366.85,0,2201.08,CGN1,invoiced,false,96462.0
3888,1744,SKU-0035,4,295.33,0,1181.32,CGN1,picked,false,22488.0
3889,1745,SKU-0085,5,242.47,0,1212.33,BER3,invoiced,false,85355.0
3890,1745,SKU-0007,5,103.97,0,519.86,BER3,open,false,135665.0
3891,1746,SKU-0001,3,190.47,0,571.42,MUC2,open,false,73770.0
3892,1746,SKU-0021,5,381.3,0,1906.51,MUC2,picked,false,61235.0
3893,1747,SKU-0113,2,233.91,0,467.82,MUC2,invoiced,false,40126.0
3894,1747,SKU-0040,3,303.71,0,911.12,MUC2,shipped,false,63078.0
3895,1748,SKU-0050,5,125.79,0,628.95,BER3,shipped,false,59665.0
3896,1748,SKU-0050,1,123.74,2.5,121.24,BER3,shipped,false,11933.0
3897,1749,SKU-0002,4,317.11,0,1268.42,HH1,open,false,108016.0
3898,1749,SKU-0091,1,358.12,2.5,355.62,HH1,shipped,false,16077.0
3899,1750,SKU-0002,3,310.87,0,932.6,HH1,shipped,false,81012.0
3900,1750,SKU-0105,1,244.96,5.0,239.96,HH1,shipped,false,22445.0
3901,1751,SKU-0033,2,336.96,0,673.93,CGN1,shipped,false,4792.0
3902,1751,SKU-0098,2,188.73,0,377.46,CGN1,shipped,false,2288.0
3903,1752,SKU-0022,4,68.71,0,274.82,CGN1,picked,false,106284.0
3904,1752,SKU-0099,6,246.38,0,1478.3,CGN1,open,true,132654.0
3905,1753,SKU-0054,2,109.56,2.5,216.62,CGN1,invoiced,false,45578.0
3906,1753,SKU-0097,6,345.24,0,2071.42,CGN1,invoiced,false,75720.0
3907,1754,SKU-0035,1,302.53,5.0,297.53,MUC2,picked,false,5622.0
3908,1754,SKU-0080,2,18.27,0,36.55,MUC2,picked,false,4208.0
3909,1755,SKU-0046,3,8.79,5.0,21.37,BER3,open,false,21321.0
3910,1755,SKU-0034,4,109.34,0,437.37,BER3,invoiced,false,31308.0
3911,1756,SKU-0021,1,406.84,5.0,401.84,CGN1,open,false,12247.0
3912,1756,SKU-0014,3,39.71,5.0,114.13,CGN1,invoiced,false,60321.0
3913,1757,SKU-0031,1,192.9,0,192.9,CGN1,open,false,13382.0
3914,1757,SKU-0092,6,11.01,2.5,63.58,CGN1,shipped,false,41106.0
3915,1758,SKU-0088,3,303.33,5.0,904.99,BER3,shipped,false,51054.0
3916,1758,SKU-0076,2,82.05,5.0,159.09,BER3,picked,true,13716.0
3917,1759,SKU-0078,1,47.0,0,47.0,BER3,picked,false,4920.0
3918,1759,SKU-0113,6,222.65,0,1335.91,BER3,open,false,120378.0
3919,1760,SKU-0098,5,182.29,0,911.43,MUC2,picked,false,5720.0
3920,1760,SKU-0008,3,220.43,5.0,656.29,MUC2,invoiced,false,77838.0
3921,1761,SKU-0051,3,284.36,0,853.09,HH1,open,false,57897.0
3922,1761,SKU-0100,2,194.29,5.0,383.57,HH1,shipped,false,51346.0
3923,1762,SKU-0012,3,50.72,5.0,147.15,CGN1,picked,false,6294.0
3924,1762,SKU-0102,6,87.93,0,527.61,CGN1,picked,false,13242.0
3925,1763,SKU-0059,4,105.83,0,423.33,HH1,shipped,false,38784.0
3926,1763,SKU-0019,2,294.36,0,588.71,HH1,picked,false,19646.0
3927,1764,SKU-0120,2,151.9,0,303.81,BER3,picked,false,27996.0
3928,1764,SKU-0022,1,70.65,0,70.65,BER3,picked,false,26571.0
3929,1765,SKU-0110,6,304.43,0,1826.61,MUC2,picked,false,120798.0
3930,1765,SKU-0031,1,199.9,0,199.9,MUC2,open,false,13382.0
3931,1766,SKU-0031,5,194.17,0,970.84,HH1,invoiced,false,66910.0
3932,1766,SKU-0113,4,226.22,2.5,902.38,HH1,shipped,false,80252.0
3933,1767,SKU-0078,4,45.72,2.5,180.38,CGN1,invoiced,false,19680.0
3934,1767,SKU-0010,2,237.75,5.0,470.51,CGN1,shipped,false,33362.0
3935,1768,SKU-0112,4,102.85,0,411.38,MUC2,open,false,86452.0
3936,1768,SKU-0083,2,241.96,0,483.91,MUC2,invoiced,false,45478.0
3937,1769,SKU-0087,2,77.89,5.0,150.78,CGN1,open,false,43526.0
3938,1769,SKU-0014,5,40.22,5.0,196.1,CGN1,open,false,100535.0
3939,1770,SKU-0048,1,150.77,0,150.77,CGN1,shipped,false,17089.0
3940,1770,SKU-0105,3,252.8,2.5,755.91,CGN1,open,false,67335.0
3941,1771,SKU-0064,1,252.44,0,252.44,CGN1,picked,false,15868.0
3942,1771,SKU-0048,4,143.2,0,572.8,CGN1,open,false,68356.0
3943,1772,SKU-0076,4,86.19,0,344.77,CGN1,picked,false,27432.0
3944,1772,SKU-0098,6,187.77,2.5,1124.14,CGN1,shipped,false,6864.0
3945,1773,SKU-0044,6,128.45,0,770.73,CGN1,invoiced,false,121812.0
3946,1773,SKU-0065,5,285.31,0,1426.57,CGN1,open,false,64475.0
3947,1774,SKU-0018,3,410.85,0,1232.55,CGN1,open,false,67416.0
3948,1774,SKU-0039,3,148.55,0,445.64,CGN1,picked,false,51795.0
3949,1775,SKU-0059,4,101.1,0,404.41,MUC2,invoiced,false,38784.0
3950,1775,SKU-0061,4,16.23,0,64.92,MUC2,picked,false,1916.0
3951,1776,SKU-0029,4,180.73,0,722.91,HH1,picked,true,49376.0
3952,1776,SKU-0015,4,254.85,0,1019.39,HH1,invoiced,false,71428.0
3953,1777,SKU-0117,5,102.46,5.0,507.3,CGN1,shipped,false,101820.0
3954,1777,SKU-0036,6,214.0,5.0,1278.99,CGN1,invoiced,false,130734.0
3955,1778,SKU-0072,4,286.06,0,1144.23,HH1,invoiced,false,2996.0
3956,1778,SKU-0067,6,314.59,0,1887.56,HH1,picked,false,3978.0
3957,1779,SKU-0025,5,296.7,2.5,1481.02,BER3,picked,false,94275.0
3958,1779,SKU-0010,5,239.68,0,1198.38,BER3,open,false,83405.0
3959,1780,SKU-0040,3,312.95,5.0,933.84,MUC2,invoiced,true,63078.0
3960,1780,SKU-0021,4,390.38,0,1561.51,MUC2,invoiced,false,48988.0
3961,1781,SKU-0025,4,287.74,5.0,1145.95,BER3,open,false,75420.0
3962,1781,SKU-0011,6,317.86,2.5,1904.64,BER3,open,true,157050.0
3963,1782,SKU-0017,1,270.52,0,270.52,BER3,shipped,false,27269.0
3964,1782,SKU-0010,4,238.12,0,952.48,BER3,open,false,66724.0
3965,1783,SKU-0040,2,297.25,0,594.51,BER3,invoiced,false,42052.0
3966,1783,SKU-0019,4,300.82,2.5,1200.76,BER3,shipped,false,39292.0
3967,1784,SKU-0040,2,315.78,0,631.57,BER3,invoiced,false,42052.0
3968,1784,SKU-0024,4,112.42,0,449.66,BER3,invoiced,false,52184.0
3969,1785,SKU-0104,6,90.15,5.0,535.89,BER3,invoiced,false,162228.0
3970,1785,SKU-0061,3,16.69,5.0,45.08,BER3,invoiced,false,1437.0
3971,1786,SKU-0028,6,181.97,0,1091.83,MUC2,open,false,139584.0
3972,1786,SKU-0086,1,293.43,5.0,288.43,MUC2,picked,false,1995.0
3973,1787,SKU-0020,6,164.95,0,989.68,HH1,shipped,false,157812.0
3974,1787,SKU-0026,2,109.35,0,218.7,HH1,invoiced,false,40256.0
3975,1788,SKU-0097,4,338.97,5.0,1350.89,HH1,open,false,50480.0
3976,1788,SKU-0106,4,272.56,0,1090.23,HH1,picked,false,30700.0
3977,1789,SKU-0116,6,171.7,2.5,1027.69,BER3,invoiced,false,91776.0
3978,1789,SKU-0082,4,344.76,0,1379.05,BER3,shipped,false,47912.0
3979,1790,SKU-0024,1,107.33,5.0,102.33,CGN1,invoiced,false,13046.0
3980,1790,SKU-0063,3,102.12,0,306.37,CGN1,open,false,37353.0
3981,1791,SKU-0115,5,317.35,2.5,1584.23,HH1,invoiced,false,125275.0
3982,1791,SKU-0041,2,293.55,2.5,584.59,HH1,shipped,false,31168.0
3983,1792,SKU-0004,1,209.88,5.0,204.88,CGN1,shipped,false,7833.0
3984,1792,SKU-0046,2,9.07,0,18.14,CGN1,open,true,14214.0
3985,1793,SKU-0027,1,267.06,0,267.06,CGN1,open,false,1454.0
3986,1793,SKU-0029,4,183.42,2.5,731.16,CGN1,invoiced,false,49376.0
3987,1794,SKU-0034,5,109.84,2.5,546.68,HH1,shipped,false,39135.0
3988,1794,SKU-0007,4,98.85,0,395.42,HH1,open,false,108532.0
3989,1795,SKU-0057,3,422.22,0,1266.66,MUC2,picked,false,42819.0
3990,1795,SKU-0075,2,337.38,0,674.77,MUC2,picked,false,47920.0
3991,1796,SKU-0009,3,236.0,2.5,705.5,BER3,shipped,false,48714.0
3992,1796,SKU-0048,5,139.89,2.5,696.94,BER3,picked,false,85445.0
3993,1797,SKU-0052,2,187.39,0,374.77,BER3,open,false,5206.0
3994,1797,SKU-0107,4,329.66,0,1318.64,BER3,shipped,false,26560.0
3995,1798,SKU-0076,6,81.97,0,491.8,HH1,invoiced,false,41148.0
3996,1798,SKU-0032,1,358.77,5.0,353.77,HH1,open,false,12232.0
3997,1799,SKU-0007,3,97.78,0,293.34,MUC2,invoiced,false,81399.0
3998,1799,SKU-0002,1,307.47,0,307.47,MUC2,open,false,27004.0
3999,1800,SKU-0115,6,334.15,2.5,2002.41,HH1,open,false,150330.0
4000,1800,SKU-0074,1,205.14,2.5,202.64,HH1,picked,false,24797.0
4001,1801,SKU-0116,3,172.17,2.5,514.01,CGN1,picked,false,45888.0
4002,1801,SKU-0004,5,208.59,2.5,1040.47,CGN1,shipped,false,39165.0
4003,1802,SKU-0042,4,170.46,0,681.85,MUC2,picked,false,33096.0
4004,1802,SKU-0048,2,146.66,2.5,290.82,MUC2,invoiced,false,34178.0
4005,1803,SKU-0102,2,85.1,0,170.19,HH1,picked,false,4414.0
4006,1803,SKU-0009,1,246.54,0,246.54,HH1,invoiced,false,16238.0
4007,1804,SKU-0008,1,214.21,5.0,209.21,HH1,picked,false,25946.0
4008,1804,SKU-0085,5,236.51,2.5,1180.06,HH1,invoiced,false,85355.0
4009,1805,SKU-0059,6,104.21,0,625.28,HH1,invoiced,false,58176.0
4010,1805,SKU-0050,3,126.64,5.0,374.93,HH1,open,false,35799.0
4011,1806,SKU-0084,6,144.46,2.5,864.27,CGN1,invoiced,false,26250.0
4012,1806,SKU-0013,2,379.26,0,758.52,CGN1,invoiced,false,34292.0
4013,1807,SKU-0024,3,114.73,5.0,339.2,MUC2,open,false,39138.0
4014,1807,SKU-0094,6,252.15,0,1512.89,MUC2,picked,false,127788.0
4015,1808,SKU-0060,3,248.72,0,746.16,HH1,picked,false,59283.0
4016,1808,SKU-0102,5,83.05,5.0,410.24,HH1,shipped,false,11035.0
4017,1809,SKU-0017,1,277.05,0,277.05,MUC2,shipped,false,27269.0
4018,1809,SKU-0084,4,140.24,5.0,555.95,MUC2,picked,false,17500.0
4019,1810,SKU-0091,4,366.72,2.5,1464.39,BER3,open,false,64308.0
4020,1810,SKU-0061,5,15.52,2.5,75.09,BER3,picked,false,2395.0
4021,1811,SKU-0094,5,270.84,5.0,1349.21,BER3,open,false,106490.0
4022,1811,SKU-0014,6,37.55,2.5,222.78,BER3,picked,false,120642.0
4023,1812,SKU-0084,2,142.47,0,284.94,CGN1,invoiced,false,8750.0
4024,1812,SKU-0054,1,110.08,5.0,105.08,CGN1,invoiced,false,22789.0
4025,1813,SKU-0025,2,278.51,0,557.03,CGN1,invoiced,false,37710.0
4026,1813,SKU-0008,1,213.22,0,213.22,CGN1,picked,false,25946.0
4027,1814,SKU-0052,4,185.98,0,743.93,BER3,open,false,10412.0
4028,1814,SKU-0013,2,359.03,2.5,715.56,BER3,picked,false,34292.0
4029,1815,SKU-0115,4,320.5,0,1282.01,HH1,invoiced,false,100220.0
4030,1815,SKU-0027,2,272.34,2.5,542.17,HH1,shipped,false,2908.0
4031,1816,SKU-0067,2,320.19,5.0,635.38,BER3,open,false,1326.0
4032,1816,SKU-0001,1,190.99,0,190.99,BER3,invoiced,false,24590.0
4033,1817,SKU-0055,6,94.45,2.5,564.21,BER3,open,false,87240.0
4034,1817,SKU-0119,6,91.78,0,550.66,BER3,open,false,159420.0
4035,1818,SKU-0058,2,106.01,0,212.01,BER3,picked,false,43292.0
4036,1818,SKU-0033,5,342.27,0,1711.36,BER3,shipped,false,11980.0
4037,1819,SKU-0120,4,154.88,0,619.53,HH1,shipped,false,55992.0
4038,1819,SKU-0052,3,191.02,2.5,570.57,HH1,picked,false,7809.0
4039,1820,SKU-0025,4,289.02,0,1156.06,HH1,picked,false,75420.0
4040,1820,SKU-0025,2,288.86,0,577.71,HH1,open,false,37710.0
4041,1821,SKU-0010,4,241.76,0,967.06,MUC2,open,false,66724.0
4042,1821,SKU-0028,2,175.67,0,351.35,MUC2,picked,false,46528.0
4043,1822,SKU-0113,2,232.63,2.5,462.76,MUC2,shipped,true,40126.0
4044,1822,SKU-0034,2,114.11,0,228.21,MUC2,shipped,false,15654.0
4045,1823,SKU-0008,6,211.43,0,1268.56,BER3,open,false,155676.0
4046,1823,SKU-0092,1,11.09,5.0,6.09,BER3,open,false,6851.0
4047,1824,SKU-0070,4,259.22,0,1036.88,BER3,invoiced,false,108352.0
4048,1824,SKU-0042,4,163.2,0,652.8,BER3,invoiced,false,33096.0
4049,1825,SKU-0014,4,37.94,0,151.74,HH1,open,false,80428.0
4050,1825,SKU-0030,6,113.75,0,682.52,HH1,invoiced,false,118764.0
4051,1826,SKU-0051,2,294.63,2.5,586.76,HH1,invoiced,false,38598.0
4052,1826,SKU-0067,6,314.79,0,1888.76,HH1,open,false,3978.0
4053,1827,SKU-0114,5,349.82,0,1749.09,CGN1,open,false,35650.0
4054,1827,SKU-0107,2,326.93,0,653.87,CGN1,invoiced,false,13280.0
4055,1828,SKU-0054,3,111.63,0,334.88,CGN1,picked,false,68367.0
