zeit_id,prj_nr,ma_nr,tag,std,stdsatz,betrag,fakt_kz
1523,73,72,2025-06-07,8.0,137.0,1096.0,false
1524,73,25,2025-07-21,2.5,101.0,252.5,false
1525,73,72,2025-02-07,1.0,137.0,137.0,false
1526,73,25,2025-04-09,2.5,101.0,252.5,true
1527,73,47,2025-05-05,1.0,101.0,101.0,false
1528,73,25,2025-05-10,2.5,101.0,252.5,true
1529,73,25,2025-03-07,1.0,101.0,101.0,true
1530,73,72,2025-06-03,1.0,137.0,137.0,true
1531,73,72,2025-02-09,8.0,137.0,1096.0,true
1532,73,72,2025-05-11,4.0,137.0,548.0,true
1533,73,72,2025-02-02,1.0,137.0,137.0,true
1534,73,72,2025-06-06,8.0,137.0,1096.0,false
1535,73,47,2025-05-28,1.0,101.0,101.0,true
1536,73,47,2025-03-28,2.5,101.0,252.5,false
1537,73,47,2025-02-01,1.0,101.0,101.0,true
1538,73,72,2025-01-18,1.0,137.0,137.0,true
1539,74,64,2025-05-31,2.5,173.0,432.5,true
1540,74,64,2025-06-27,8.0,173.0,1384.0,false
1541,74,64,2025-05-28,1.0,173.0,173.0,true
1542,74,64,2025-02-21,4.0,173.0,692.0,false
1543,74,3,2025-03-28,4.0,101.0,404.0,true
1544,74,64,2025-01-30,2.5,173.0,432.5,true
1545,74,3,2025-07-11,1.0,101.0,101.0,true
1546,74,3,2025-01-24,4.0,101.0,404.0,true
1547,74,3,2025-07-07,8.0,101.0,808.0,true
1548,74,3,2025-06-23,1.0,101.0,101.0,false
1549,74,64,2025-04-15,4.0,173.0,692.0,true
1550,74,3,2025-03-19,4.0,101.0,404.0,true
1551,74,64,2025-03-25,8.0,173.0,1384.0,true
1552,74,3,2025-07-01,2.5,101.0,252.5,false
1553,74,3,2025-07-11,1.0,101.0,101.0,true
1554,74,3,2025-05-19,4.0,101.0,404.0,true
1555,74,64,2025-01-05,4.0,173.0,692.0,false
1556,74,64,2025-03-21,1.0,173.0,173.0,true
1557,74,3,2025-06-12,8.0,101.0,808.0,true
1558,74,3,2025-06-25,1.0,101.0,101.0,true
1559,74,3,2025-01-22,1.0,101.0,101.0,true
1560,74,64,2025-07-10,1.0,173.0,173.0,true
1561,74,3,2025-03-31,8.0,101.0,808.0,true
1562,74,3,2025-05-28,8.0,101.0,808.0,true
1563,74,3,2025-03-24,4.0,101.0,404.0,true
1564,74,64,2025-03-02,4.0,173.0,692.0,true
1565,75,17,2025-07-19,8.0,137.0,1096.0,true
1566,75,19,2025-06-09,2.5,161.0,402.5,true
1567,75,17,2025-07-01,2.5,137.0,342.5,true
1568,75,17,2025-06-07,2.5,137.0,342.5,false
1569,75,17,2025-04-29,2.5,137.0,342.5,true
1570,75,19,2025-05-08,8.0,161.0,1288.0,true
1571,75,19,2025-05-29,2.5,161.0,402.5,true
1572,75,70,2025-02-20,2.5,113.0,282.5,true
1573,75,17,2025-07-08,4.0,137.0,548.0,true
1574,75,17,2025-02-16,2.5,137.0,342.5,false
1575,75,72,2025-06-19,2.5,137.0,342.5,true
1576,75,72,2025-01-08,4.0,137.0,548.0,false
1577,75,17,2025-01-13,1.0,137.0,137.0,false
1578,75,17,2025-04-08,2.5,137.0,342.5,true
1579,75,72,2025-05-13,1.0,137.0,137.0,true
1580,75,17,2025-01-22,2.5,137.0,342.5,true
1581,75,19,2025-07-15,4.0,161.0,644.0,true
1582,75,72,2025-02-06,1.0,137.0,137.0,true
1583,75,17,2025-05-10,2.5,137.0,342.5,true
1584,75,19,2025-01-11,8.0,161.0,1288.0,true
1585,76,21,2025-05-10,8.0,185.0,1480.0,true
1586,76,62,2025-03-22,8.0,149.0,1192.0,true
1587,76,62,2025-06-30,2.5,149.0,372.5,true
1588,76,62,2025-05-13,4.0,149.0,596.0,true
1589,76,44,2025-02-26,8.0,65.0,520.0,true
1590,76,62,2025-06-19,1.0,149.0,149.0,true
1591,76,44,2025-04-11,8.0,65.0,520.0,true
1592,76,5,2025-02-20,8.0,125.0,1000.0,true
1593,76,62,2025-05-05,1.0,149.0,149.0,true
1594,76,5,2025-04-18,8.0,125.0,1000.0,true
1595,76,44,2025-04-07,1.0,65.0,65.0,true
1596,76,44,2025-03-20,8.0,65.0,520.0,false
1597,76,21,2025-06-12,8.0,185.0,1480.0,true
1598,77,10,2025-04-01,4.0,185.0,740.0,false
1599,77,3,2025-01-17,2.5,101.0,252.5,false
1600,77,33,2025-05-31,8.0,65.0,520.0,false
1601,77,3,2025-05-20,2.5,101.0,252.5,false
1602,77,10,2025-06-25,2.5,185.0,462.5,true
1603,77,33,2025-01-14,2.5,65.0,162.5,true
1604,77,10,2025-04-11,4.0,185.0,740.0,true
1605,77,33,2025-01-14,1.0,65.0,65.0,true
1606,77,3,2025-02-17,1.0,101.0,101.0,true
1607,77,33,2025-06-09,4.0,65.0,260.0,true
1608,77,3,2025-01-15,8.0,101.0,808.0,true
1609,77,3,2025-07-05,2.5,101.0,252.5,true
1610,77,10,2025-01-23,4.0,185.0,740.0,true
1611,77,3,2025-07-06,1.0,101.0,101.0,true
1612,78,71,2025-04-29,2.5,125.0,312.5,true
1613,78,71,2025-05-27,8.0,125.0,1000.0,true
1614,78,28,2025-05-05,4.0,137.0,548.0,false
1615,78,71,2025-03-19,8.0,125.0,1000.0,true
1616,78,28,2025-07-02,1.0,137.0,137.0,true
1617,78,71,2025-01-24,1.0,125.0,125.0,true
1618,78,71,2025-04-25,2.5,125.0,312.5,true
1619,78,71,2025-06-30,8.0,125.0,1000.0,false
1620,78,43,2025-01-30,1.0,185.0,185.0,true
1621,78,43,2025-06-19,1.0,185.0,185.0,true
1622,78,43,2025-03-31,4.0,185.0,740.0,true
1623,78,30,2025-02-17,4.0,161.0,644.0,true
1624,78,30,2025-01-20,1.0,161.0,161.0,true
1625,78,43,2025-04-30,8.0,185.0,1480.0,true
1626,78,71,2025-07-09,2.5,125.0,312.5,false
1627,78,28,2025-06-07,4.0,137.0,548.0,true
1628,78,30,2025-04-11,1.0,161.0,161.0,true
1629,78,71,2025-06-08,2.5,125.0,312.5,true
1630,78,43,2025-01-13,2.5,185.0,462.5,true
1631,78,71,2025-05-20,4.0,125.0,500.0,true
1632,78,43,2025-02-08,8.0,185.0,1480.0,true
1633,78,28,2025-01-16,1.0,137.0,137.0,true
1634,78,30,2025-01-10,1.0,161.0,161.0,true
1635,79,17,2025-02-01,4.0,137.0,548.0,true
1636,79,17,2025-05-24,8.0,137.0,1096.0,false
1637,79,2,2025-02-03,1.0,89.0,89.0,false
1638,79,2,2025-03-17,1.0,89.0,89.0,true
1639,79,2,2025-01-26,1.0,89.0,89.0,true
1640,79,2,2025-03-19,8.0,89.0,712.0,true
1641,79,2,2025-05-04,1.0,89.0,89.0,true
1642,79,2,2025-04-13,4.0,89.0,356.0,false
1643,79,17,2025-02-05,4.0,137.0,548.0,false
1644,79,17,2025-04-24,4.0,137.0,548.0,true
1645,79,17,2025-06-13,8.0,137.0,1096.0,false
1646,79,2,2025-03-25,1.0,89.0,89.0,false
1647,79,17,2025-03-02,1.0,137.0,137.0,true
1648,79,2,2025-01-20,4.0,89.0,356.0,true
1649,79,2,2025-05-18,4.0,89.0,356.0,false
1650,79,17,2025-05-26,1.0,137.0,137.0,true
1651,79,17,2025-03-04,1.0,137.0,137.0,true
1652,79,2,2025-03-19,1.0,89.0,89.0,true
1653,79,2,2025-01-28,1.0,89.0,89.0,true
1654,79,17,2025-06-18,8.0,137.0,1096.0,true
1655,79,17,2025-02-20,4.0,137.0,548.0,true
1656,79,17,2025-04-27,2.5,137.0,342.5,true
1657,79,2,2025-05-13,2.5,89.0,222.5,true
1658,79,2,2025-05-26,4.0,89.0,356.0,false
1659,79,2,2025-01-20,4.0,89.0,356.0,true
1660,79,2,2025-03-28,1.0,89.0,89.0,true
1661,79,17,2025-05-29,8.0,137.0,1096.0,false
1662,80,28,2025-03-08,1.0,137.0,137.0,true
1663,80,48,2025-07-20,1.0,113.0,113.0,true
1664,80,61,2025-01-28,8.0,137.0,1096.0,false
1665,80,48,2025-06-02,1.0,113.0,113.0,true
1666,80,61,2025-02-23,4.0,137.0,548.0,false
1667,80,48,2025-01-24,4.0,113.0,452.0,true
1668,80,38,2025-07-13,2.5,125.0,312.5,true
1669,80,38,2025-05-13,1.0,125.0,125.0,true
1670,80,61,2025-05-05,1.0,137.0,137.0,false
1671,80,61,2025-04-02,4.0,137.0,548.0,false
1672,80,28,2025-03-02,8.0,137.0,1096.0,true
1673,80,28,2025-02-10,1.0,137.0,137.0,true
1674,80,48,2025-05-06,4.0,113.0,452.0,false
1675,80,48,2025-02-02,1.0,113.0,113.0,true
1676,80,48,2025-07-13,4.0,113.0,452.0,false
1677,80,48,2025-03-30,2.5,113.0,282.5,true
1678,80,38,2025-01-08,8.0,125.0,1000.0,true
1679,80,28,2025-04-24,1.0,137.0,137.0,true
1680,80,28,2025-06-24,8.0,137.0,1096.0,true
1681,80,28,2025-03-12,4.0,137.0,548.0,true
1682,80,28,2025-02-19,1.0,137.0,137.0,true
1683,80,38,2025-06-14,2.5,125.0,312.5,true
1684,80,48,2025-02-18,8.0,113.0,904.0,true
1685,80,48,2025-02-08,4.0,113.0,452.0,false
1686,80,61,2025-01-06,2.5,137.0,342.5,true
1687,80,28,2025-02-23,4.0,137.0,548.0,true
1688,80,61,2025-03-26,1.0,137.0,137.0,true
1689,80,38,2025-02-04,2.5,125.0,312.5,false
1690,81,11,2025-04-29,8.0,65.0,520.0,false
1691,81,71,2025-01-13,4.0,125.0,500.0,true
1692,81,2,2025-02-17,8.0,89.0,712.0,true
1693,81,60,2025-03-21,4.0,125.0,500.0,true
1694,81,2,2025-05-17,4.0,89.0,356.0,true
1695,81,71,2025-06-22,1.0,125.0,125.0,true
1696,81,71,2025-03-08,2.5,125.0,312.5,false
1697,81,71,2025-04-28,1.0,125.0,125.0,true
1698,81,60,2025-05-11,4.0,125.0,500.0,false
1699,81,60,2025-02-09,4.0,125.0,500.0,false
1700,81,2,2025-03-04,4.0,89.0,356.0,false
1701,81,2,2025-01-10,4.0,89.0,356.0,true
1702,81,60,2025-06-12,8.0,125.0,1000.0,true
1703,81,71,2025-03-02,2.5,125.0,312.5,true
1704,81,2,2025-02-11,4.0,89.0,356.0,false
1705,81,11,2025-06-22,1.0,65.0,65.0,true
1706,81,60,2025-03-23,8.0,125.0,1000.0,true
1707,81,2,2025-06-13,2.5,89.0,222.5,true
1708,81,2,2025-05-19,4.0,89.0,356.0,true
1709,81,11,2025-02-27,8.0,65.0,520.0,false
1710,81,60,2025-01-21,1.0,125.0,125.0,false
1711,81,2,2025-04-08,2.5,89.0,222.5,false
1712,81,11,2025-05-07,1.0,65.0,65.0,true
1713,81,60,2025-06-29,4.0,125.0,500.0,true
1714,81,2,2025-02-13,4.0,89.0,356.0,true
1715,81,71,2025-03-02,2.5,125.0,312.5,false
1716,81,60,2025-05-04,4.0,125.0,500.0,true
1717,81,60,2025-03-22,4.0,125.0,500.0,true
1718,82,41,2025-02-14,8.0,161.0,1288.0,true
1719,82,73,2025-07-04,2.5,149.0,372.5,true
1720,82,73,2025-07-11,4.0,149.0,596.0,true
1721,82,41,2025-07-14,2.5,161.0,402.5,false
1722,82,41,2025-05-20,8.0,161.0,1288.0,false
1723,82,72,2025-03-24,8.0,137.0,1096.0,true
1724,82,72,2025-03-08,1.0,137.0,137.0,false
1725,82,73,2025-05-16,1.0,149.0,149.0,false
1726,82,41,2025-04-17,2.5,161.0,402.5,true
1727,82,72,2025-04-28,1.0,137.0,137.0,true
1728,82,67,2025-02-16,4.0,77.0,308.0,true
1729,82,41,2025-07-09,1.0,161.0,161.0,false
1730,82,72,2025-03-04,1.0,137.0,137.0,true
1731,82,73,2025-07-09,1.0,149.0,149.0,true
1732,82,72,2025-04-23,2.5,137.0,342.5,true
1733,82,73,2025-02-12,4.0,149.0,596.0,true
1734,82,67,2025-04-21,1.0,77.0,77.0,false
1735,82,67,2025-02-04,1.0,77.0,77.0,false
1736,82,73,2025-07-12,1.0,149.0,149.0,true
1737,82,72,2025-05-31,8.0,137.0,1096.0,true
1738,82,67,2025-06-22,4.0,77.0,308.0,true
1739,82,67,2025-03-03,8.0,77.0,616.0,false
1740,82,73,2025-06-07,2.5,149.0,372.5,true
1741,83,3,2025-06-14,8.0,101.0,808.0,true
1742,83,32,2025-06-15,1.0,185.0,185.0,true
1743,83,68,2025-01-09,1.0,89.0,89.0,true
1744,83,16,2025-07-20,4.0,125.0,500.0,false
1745,83,32,2025-06-30,4.0,185.0,740.0,false
1746,83,68,2025-01-07,2.5,89.0,222.5,true
1747,83,68,2025-06-10,4.0,89.0,356.0,true
1748,83,3,2025-06-02,1.0,101.0,101.0,true
1749,83,3,2025-05-30,2.5,101.0,252.5,true
1750,83,32,2025-05-12,4.0,185.0,740.0,true
1751,83,3,2025-07-12,2.5,101.0,252.5,false
1752,83,3,2025-05-30,8.0,101.0,808.0,true
1753,83,16,2025-07-12,8.0,125.0,1000.0,true
1754,83,68,2025-03-28,1.0,89.0,89.0,false
1755,84,13,2025-02-09,8.0,89.0,712.0,true
1756,84,65,2025-05-25,2.5,185.0,462.5,false
1757,84,13,2025-06-26,8.0,89.0,712.0,true
1758,84,50,2025-05-19,4.0,137.0,548.0,true
1759,84,50,2025-06-09,4.0,137.0,548.0,true
1760,84,50,2025-04-08,1.0,137.0,137.0,true
1761,84,50,2025-05-30,8.0,137.0,1096.0,false
1762,84,50,2025-04-16,1.0,137.0,137.0,true
1763,84,50,2025-07-17,2.5,137.0,342.5,true
1764,84,13,2025-03-11,2.5,89.0,222.5,true
1765,84,50,2025-03-30,4.0,137.0,548.0,true
1766,84,65,2025-04-18,4.0,185.0,740.0,true
1767,84,65,2025-04-22,8.0,185.0,1480.0,true
1768,84,13,2025-05-04,8.0,89.0,712.0,true
1769,84,65,2025-03-14,8.0,185.0,1480.0,true
1770,84,13,2025-04-02,8.0,89.0,712.0,false
1771,84,65,2025-02-03,1.0,185.0,185.0,true
1772,84,13,2025-06-03,2.5,89.0,222.5,false
1773,84,65,2025-01-19,8.0,185.0,1480.0,true
1774,84,50,2025-06-02,1.0,137.0,137.0,true
1775,84,50,2025-04-24,8.0,137.0,1096.0,true
1776,84,50,2025-03-29,2.5,137.0,342.5,true
1777,84,65,2025-01-21,2.5,185.0,462.5,true
1778,85,1,2025-04-12,8.0,77.0,616.0,true
1779,85,23,2025-01-12,2.5,77.0,192.5,true
1780,85,1,2025-06-09,8.0,77.0,616.0,true
1781,85,1,2025-07-18,4.0,77.0,308.0,true
1782,85,43,2025-07-22,8.0,185.0,1480.0,true
1783,85,23,2025-01-09,8.0,77.0,616.0,true
1784,85,1,2025-05-13,2.5,77.0,192.5,true
1785,85,23,2025-05-08,2.5,77.0,192.5,true
1786,85,1,2025-03-24,2.5,77.0,192.5,true
1787,85,23,2025-01-14,1.0,77.0,77.0,true
1788,85,43,2025-05-31,8.0,185.0,1480.0,true
1789,85,23,2025-03-01,1.0,77.0,77.0,true
1790,85,23,2025-06-23,4.0,77.0,308.0,false
1791,85,23,2025-02-25,4.0,77.0,308.0,true
1792,85,43,2025-06-28,8.0,185.0,1480.0,false
1793,85,43,2025-04-09,1.0,185.0,185.0,true
1794,85,43,2025-05-13,4.0,185.0,740.0,true
1795,85,1,2025-05-29,4.0,77.0,308.0,true
1796,86,19,2025-03-02,4.0,161.0,644.0,true
1797,86,32,2025-01-17,2.5,185.0,462.5,true
1798,86,32,2025-04-18,4.0,185.0,740.0,true
1799,86,19,2025-06-24,1.0,161.0,161.0,true
1800,86,53,2025-06-06,8.0,173.0,1384.0,true
1801,86,53,2025-05-26,8.0,173.0,1384.0,true
1802,86,53,2025-05-17,4.0,173.0,692.0,true
1803,86,19,2025-01-25,1.0,161.0,161.0,true
1804,86,32,2025-05-05,1.0,185.0,185.0,false
1805,86,19,2025-05-27,2.5,161.0,402.5,true
1806,86,32,2025-01-13,4.0,185.0,740.0,true
1807,86,53,2025-03-08,8.0,173.0,1384.0,false
1808,86,53,2025-03-20,8.0,173.0,1384.0,true
1809,86,32,2025-07-12,1.0,185.0,185.0,true
1810,87,74,2025-03-26,8.0,161.0,1288.0,true
1811,87,74,2025-01-04,2.5,161.0,402.5,true
1812,87,66,2025-03-21,4.0,65.0,260.0,true
1813,87,74,2025-05-05,8.0,161.0,1288.0,false
1814,87,74,2025-03-31,2.5,161.0,402.5,true
1815,87,66,2025-03-30,2.5,65.0,162.5,false
1816,87,74,2025-04-14,4.0,161.0,644.0,true
1817,87,66,2025-02-07,4.0,65.0,260.0,true
1818,87,74,2025-02-12,2.5,161.0,402.5,false
1819,87,66,2025-04-10,1.0,65.0,65.0,true
1820,87,66,2025-02-13,4.0,65.0,260.0,true
1821,87,66,2025-03-27,2.5,65.0,162.5,false
1822,88,28,2025-06-12,8.0,137.0,1096.0,true
1823,88,33,2025-05-24,1.0,65.0,65.0,true
1824,88,6,2025-06-22,1.0,137.0,137.0,true
1825,88,73,2025-03-13,2.5,149.0,372.5,true
1826,88,28,2025-01-18,1.0,137.0,137.0,true
1827,88,28,2025-01-06,8.0,137.0,1096.0,true
1828,88,6,2025-01-04,4.0,137.0,548.0,true
1829,88,6,2025-06-22,2.5,137.0,342.5,true
1830,88,28,2025-03-02,2.5,137.0,342.5,false
1831,88,28,2025-05-21,4.0,137.0,548.0,false
1832,88,33,2025-03-07,8.0,65.0,520.0,true
1833,88,28,2025-06-01,8.0,137.0,1096.0,true
1834,88,28,2025-01-20,2.5,137.0,342.5,true
1835,88,33,2025-04-08,2.5,65.0,162.5,true
1836,88,73,2025-01-15,1.0,149.0,149.0,true
1837,88,73,2025-03-17,1.0,149.0,149.0,false
1838,88,33,2025-01-16,8.0,65.0,520.0,true
1839,88,73,2025-06-04,8.0,149.0,1192.0,false
1840,88,73,2025-06-06,1.0,149.0,149.0,true
1841,88,73,2025-01-30,4.0,149.0,596.0,false
1842,88,6,2025-02-03,8.0,137.0,1096.0,true
1843,88,28,2025-03-18,2.5,137.0,342.5,true
1844,88,33,2025-03-24,2.5,65.0,162.5,true
1845,88,73,2025-01-23,2.5,149.0,372.5,true
1846,88,28,2025-04-12,1.0,137.0,137.0,true
1847,88,28,2025-01-18,4.0,137.0,548.0,true
1848,89,8,2025-01-05,2.5,161.0,402.5,true
1849,89,8,2025-04-19,2.5,161.0,402.5,true
1850,89,76,2025-04-03,4.0,185.0,740.0,true
1851,89,8,2025-02-23,4.0,161.0,644.0,true
1852,89,76,2025-01-08,1.0,185.0,185.0,true
1853,89,8,2025-05-18,4.0,161.0,644.0,true
1854,89,76,2025-01-06,4.0,185.0,740.0,true
1855,89,76,2025-06-15,2.5,185.0,462.5,true
1856,89,8,2025-05-08,4.0,161.0,644.0,true
1857,89,8,2025-06-17,2.5,161.0,402.5,true
1858,89,76,2025-06-26,1.0,185.0,185.0,false
1859,89,8,2025-04-10,2.5,161.0,402.5,false
1860,89,76,2025-03-15,8.0,185.0,1480.0,true
1861,89,8,2025-07-20,2.5,161.0,402.5,true
1862,89,76,2025-06-18,4.0,185.0,740.0,true
1863,89,8,2025-06-05,1.0,161.0,161.0,true
1864,89,76,2025-04-09,2.5,185.0,462.5,true
1865,89,8,2025-05-21,1.0,161.0,161.0,true
1866,89,76,2025-07-15,8.0,185.0,1480.0,false
1867,89,76,2025-03-08,4.0,185.0,740.0,true
1868,89,8,2025-07-21,1.0,161.0,161.0,false
1869,89,8,2025-01-29,8.0,161.0,1288.0,true
1870,89,8,2025-05-18,4.0,161.0,644.0,true
1871,89,76,2025-05-02,8.0,185.0,1480.0,true
1872,89,76,2025-03-31,1.0,185.0,185.0,true
1873,89,8,2025-06-08,2.5,161.0,402.5,true
1874,89,8,2025-02-27,1.0,161.0,161.0,true
1875,89,76,2025-01-13,1.0,185.0,185.0,true
1876,90,72,2025-05-12,8.0,137.0,1096.0,false
1877,90,22,2025-04-11,8.0,65.0,520.0,true
1878,90,72,2025-06-13,1.0,137.0,137.0,false
1879,90,22,2025-04-19,4.0,65.0,260.0,true
1880,90,72,2025-07-08,4.0,137.0,548.0,true
1881,90,22,2025-07-04,1.0,65.0,65.0,false
1882,90,22,2025-01-07,1.0,65.0,65.0,true
1883,90,22,2025-05-18,2.5,65.0,162.5,true
1884,90,72,2025-07-19,2.5,137.0,342.5,true
1885,90,72,2025-06-15,8.0,137.0,1096.0,true
1886,90,72,2025-02-25,2.5,137.0,342.5,true
1887,90,72,2025-02-18,1.0,137.0,137.0,true
1888,90,72,2025-03-02,8.0,137.0,1096.0,true
1889,90,22,2025-03-30,4.0,65.0,260.0,false
1890,90,22,2025-02-12,4.0,65.0,260.0,true
1891,90,72,2025-02-08,4.0,137.0,548.0,true
1892,90,72,2025-06-25,1.0,137.0,137.0,true
1893,90,22,2025-05-05,4.0,65.0,260.0,true
1894,90,22,2025-01-20,8.0,65.0,520.0,true
1895,90,22,2025-02-05,8.0,65.0,520.0,true
1896,90,72,2025-03-31,2.5,137.0,342.5,false
1897,90,72,2025-04-14,2.5,137.0,342.5,true
1898,90,22,2025-05-02,2.5,65.0,162.5,false
1899,90,22,2025-07-20,2.5,65.0,162.5,true
1900,90,22,2025-07-06,8.0,65.0,520.0,true
1901,91,37,2025-07-10,4.0,113.0,452.0,true
1902,91,80,2025-03-21,4.0,101.0,404.0,false
1903,91,37,2025-04-16,2.5,113.0,282.5,true
1904,91,80,2025-03-06,2.5,101.0,252.5,true
1905,91,37,2025-01-29,2.5,113.0,282.5,true
1906,91,37,2025-03-03,2.5,113.0,282.5,true
1907,91,80,2025-04-13,2.5,101.0,252.5,false
1908,91,37,2025-05-31,2.5,113.0,282.5,false
1909,91,37,2025-01-19,1.0,113.0,113.0,true
1910,91,80,2025-04-14,1.0,101.0,101.0,true
1911,91,80,2025-02-08,2.5,101.0,252.5,false
1912,91,37,2025-07-18,2.5,113.0,282.5,true
1913,91,80,2025-05-01,2.5,101.0,252.5,true
1914,91,80,2025-01-18,1.0,101.0,101.0,true
1915,91,80,2025-02-05,4.0,101.0,404.0,false
1916,91,80,2025-03-15,4.0,101.0,404.0,true
1917,91,37,2025-03-28,2.5,113.0,282.5,true
1918,91,80,2025-05-01,1.0,101.0,101.0,true
1919,91,37,2025-02-25,2.5,113.0,282.5,true
1920,91,80,2025-04-02,2.5,101.0,252.5,false
1921,92,11,2025-03-31,8.0,65.0,520.0,true
1922,92,44,2025-06-14,8.0,65.0,520.0,true
1923,92,11,2025-07-16,4.0,65.0,260.0,false
1924,92,44,2025-06-19,1.0,65.0,65.0,true
1925,92,11,2025-04-27,8.0,65.0,520.0,true
1926,92,11,2025-07-19,8.0,65.0,520.0,true
1927,92,44,2025-07-18,4.0,65.0,260.0,true
1928,92,11,2025-01-24,8.0,65.0,520.0,true
1929,92,11,2025-03-03,4.0,65.0,260.0,false
1930,92,11,2025-02-20,1.0,65.0,65.0,true
1931,92,11,2025-06-02,2.5,65.0,162.5,true
1932,92,44,2025-01-04,4.0,65.0,260.0,true
1933,92,11,2025-06-30,4.0,65.0,260.0,true
1934,92,11,2025-05-28,4.0,65.0,260.0,true
1935,92,11,2025-04-02,1.0,65.0,65.0,true
1936,92,11,2025-05-16,2.5,65.0,162.5,true
1937,92,44,2025-07-19,2.5,65.0,162.5,true
1938,92,44,2025-01-03,8.0,65.0,520.0,true
1939,92,44,2025-06-15,4.0,65.0,260.0,false
1940,92,11,2025-04-21,8.0,65.0,520.0,true
1941,92,44,2025-02-21,4.0,65.0,260.0,true
1942,93,6,2025-05-26,4.0,137.0,548.0,true
1943,93,6,2025-05-07,2.5,137.0,342.5,false
1944,93,19,2025-05-22,4.0,161.0,644.0,true
1945,93,6,2025-02-21,2.5,137.0,342.5,true
1946,93,6,2025-04-25,1.0,137.0,137.0,true
1947,93,19,2025-03-05,8.0,161.0,1288.0,true
1948,93,6,2025-05-25,2.5,137.0,342.5,false
1949,93,19,2025-01-23,8.0,161.0,1288.0,true
1950,93,6,2025-07-21,8.0,137.0,1096.0,true
1951,93,6,2025-04-24,2.5,137.0,342.5,true
1952,93,6,2025-01-14,1.0,137.0,137.0,true
1953,93,6,2025-03-27,2.5,137.0,342.5,true
1954,93,6,2025-02-10,1.0,137.0,137.0,false
1955,93,19,2025-03-28,2.5,161.0,402.5,false
1956,93,19,2025-06-07,2.5,161.0,402.5,false
1957,93,6,2025-05-29,1.0,137.0,137.0,true
1958,93,19,2025-03-20,8.0,161.0,1288.0,true
1959,93,19,2025-02-01,4.0,161.0,644.0,true
1960,93,19,2025-03-20,1.0,161.0,161.0,false
1961,93,19,2025-01-31,1.0,161.0,161.0,false
1962,94,53,2025-05-28,8.0,173.0,1384.0,true
1963,94,54,2025-04-25,4.0,185.0,740.0,true
1964,94,54,2025-03-02,8.0,185.0,1480.0,true
1965,94,53,2025-03-30,4.0,173.0,692.0,false
1966,94,54,2025-05-30,8.0,185.0,1480.0,false
1967,94,53,2025-05-14,1.0,173.0,173.0,false
1968,94,53,2025-02-08,8.0,173.0,1384.0,true
1969,94,53,2025-06-23,8.0,173.0,1384.0,true
1970,94,54,2025-01-17,8.0,185.0,1480.0,false
1971,94,53,2025-05-13,2.5,173.0,432.5,true
1972,94,53,2025-06-03,2.5,173.0,432.5,true
1973,94,53,2025-02-27,2.5,173.0,432.5,true
1974,94,54,2025-05-14,8.0,185.0,1480.0,false
1975,94,54,2025-04-02,8.0,185.0,1480.0,true
1976,94,53,2025-02-20,4.0,173.0,692.0,true
1977,94,54,2025-07-08,2.5,185.0,462.5,false
1978,95,71,2025-02-12,4.0,125.0,500.0,true
1979,95,75,2025-01-18,1.0,173.0,173.0,false
1980,95,21,2025-02-28,1.0,185.0,185.0,true
1981,95,75,2025-06-30,2.5,173.0,432.5,true
1982,95,71,2025-07-16,8.0,125.0,1000.0,true
1983,95,71,2025-01-26,8.0,125.0,1000.0,true
1984,95,75,2025-05-05,2.5,173.0,432.5,true
1985,95,21,2025-03-17,8.0,185.0,1480.0,false
1986,95,21,2025-03-15,1.0,185.0,185.0,true
1987,95,5,2025-03-14,1.0,125.0,125.0,true
1988,95,71,2025-01-23,1.0,125.0,125.0,true
1989,95,75,2025-02-12,8.0,173.0,1384.0,true
1990,95,5,2025-07-09,4.0,125.0,500.0,true
1991,95,21,2025-06-27,8.0,185.0,1480.0,true
1992,95,5,2025-04-27,1.0,125.0,125.0,true
1993,95,21,2025-03-01,4.0,185.0,740.0,true
1994,95,75,2025-02-18,1.0,173.0,173.0,true
1995,95,75,2025-06-06,2.5,173.0,432.5,false
1996,96,55,2025-04-08,2.5,65.0,162.5,true
1997,96,55,2025-06-19,1.0,65.0,65.0,true
1998,96,2,2025-02-11,1.0,89.0,89.0,true
1999,96,2,2025-06-18,8.0,89.0,712.0,true
2000,96,34,2025-06-18,1.0,77.0,77.0,true
2001,96,34,2025-04-13,4.0,77.0,308.0,true
2002,96,34,2025-03-03,2.5,77.0,192.5,true
2003,96,34,2025-07-01,8.0,77.0,616.0,false
2004,96,2,2025-01-15,8.0,89.0,712.0,false
2005,96,2,2025-06-23,4.0,89.0,356.0,false
2006,96,55,2025-04-08,8.0,65.0,520.0,true
2007,96,68,2025-01-14,2.5,89.0,222.5,false
2008,97,56,2025-04-18,8.0,77.0,616.0,true
2009,97,35,2025-04-09,4.0,89.0,356.0,true
2010,97,35,2025-07-09,2.5,89.0,222.5,true
2011,97,8,2025-05-22,1.0,161.0,161.0,true
2012,97,56,2025-07-16,4.0,77.0,308.0,true
2013,97,35,2025-04-23,4.0,89.0,356.0,true
2014,97,35,2025-04-07,1.0,89.0,89.0,true
2015,97,35,2025-04-13,1.0,89.0,89.0,true
2016,97,56,2025-07-15,4.0,77.0,308.0,false
2017,97,35,2025-05-03,8.0,89.0,712.0,true
