scan_id,shipment_id,stop_id,scanned_at,event_type,location
1398,480,480,2025-06-27 11:35:00,out_for_delivery,Köln
1399,480,480,2025-06-27 11:21:00,delivered,Hamburg
1400,481,481,2025-06-27 12:14:00,pickup,Stuttgart
1401,481,481,2025-06-27 12:21:00,out_for_delivery,Leipzig
1402,481,481,2025-06-27 12:07:00,delivered,Frankfurt
1403,482,482,2025-06-27 12:45:00,pickup,Frankfurt
1404,482,482,2025-06-27 13:08:00,out_for_delivery,Frankfurt
1405,482,482,2025-06-27 13:00:00,delivered,Stuttgart
1406,483,483,2025-06-06 10:01:00,pickup,Köln
1407,483,483,2025-06-06 10:11:00,out_for_delivery,Köln
1408,483,483,2025-06-06 10:33:00,delivered,Berlin
1409,484,484,2025-06-06 10:05:00,pickup,Leipzig
1410,484,484,2025-06-06 10:08:00,out_for_delivery,Hamburg
1411,484,484,2025-06-06 10:37:00,delivered,München
1412,485,485,2025-06-06 11:33:00,pickup,München
1413,485,485,2025-06-06 11:06:00,out_for_delivery,Köln
1414,485,485,2025-06-06 11:38:00,delivered,Köln
1415,486,486,2025-06-06 12:48:00,pickup,München
1416,486,486,2025-06-06 13:01:00,out_for_delivery,Leipzig
1417,486,486,2025-06-06 12:57:00,delivered,Hamburg
1418,487,487,2025-06-02 10:04:00,pickup,Köln
1419,487,487,2025-06-02 09:47:00,out_for_delivery,Berlin
1420,487,487,2025-06-02 10:04:00,delivered,Berlin
1421,488,488,2025-06-02 10:47:00,pickup,Köln
1422,488,488,2025-06-02 10:17:00,out_for_delivery,Stuttgart
1423,489,489,2025-06-02 11:52:00,pickup,Köln
1424,489,489,2025-06-02 11:35:00,out_for_delivery,Köln
1425,489,489,2025-06-02 11:31:00,delivered,Leipzig
1426,490,490,2025-06-02 12:31:00,pickup,Stuttgart
1427,490,490,2025-06-02 12:44:00,out_for_delivery,Hamburg
1428,490,490,2025-06-02 12:53:00,delivered,Berlin
1429,491,491,2025-06-02 12:48:00,pickup,München
1430,491,491,2025-06-02 12:45:00,out_for_delivery,München
1431,491,491,2025-06-02 12:51:00,delivered,Stuttgart
1432,492,492,2025-06-02 13:48:00,pickup,Köln
1433,492,492,2025-06-02 14:07:00,out_for_delivery,Frankfurt
1434,492,492,2025-06-02 14:16:00,delivered,Berlin
1435,493,493,2025-06-02 15:27:00,pickup,Berlin
1436,493,493,2025-06-02 15:33:00,out_for_delivery,Berlin
1437,493,493,2025-06-02 15:19:00,delivered,Hamburg
1438,494,494,2025-05-01 08:29:00,pickup,Leipzig
1439,494,494,2025-05-01 08:16:00,out_for_delivery,Frankfurt
1440,494,494,2025-05-01 08:08:00,delivered,Hamburg
1441,495,495,2025-05-01 10:19:00,pickup,Stuttgart
1442,495,495,2025-05-01 10:08:00,out_for_delivery,Stuttgart
1443,495,495,2025-05-01 10:07:00,delivered,Leipzig
1444,496,496,2025-05-01 11:24:00,pickup,Stuttgart
1445,496,496,2025-05-01 11:23:00,out_for_delivery,Berlin
1446,496,496,2025-05-01 11:16:00,delivered,Stuttgart
1447,497,497,2025-06-13 08:46:00,pickup,Frankfurt
1448,497,497,2025-06-13 08:49:00,out_for_delivery,München
1449,497,497,2025-06-13 08:44:00,delivered,Berlin
1450,498,498,2025-06-13 10:09:00,pickup,Berlin
1451,498,498,2025-06-13 10:06:00,out_for_delivery,Frankfurt
1452,498,498,2025-06-13 09:30:00,delivered,Hamburg
1453,499,499,2025-06-13 12:06:00,pickup,Stuttgart
1454,499,499,2025-06-13 11:48:00,out_for_delivery,Köln
1455,499,499,2025-06-13 12:16:00,delivered,Berlin
1456,500,500,2025-06-13 12:03:00,pickup,Stuttgart
1457,500,500,2025-06-13 12:00:00,out_for_delivery,Frankfurt
1458,500,500,2025-06-13 12:16:00,delivered,Hamburg
1459,501,501,2025-06-13 12:55:00,pickup,Leipzig
1460,501,501,2025-06-13 13:18:00,out_for_delivery,München
1461,501,501,2025-06-13 13:25:00,delivered,Leipzig
1462,502,502,2025-06-29 10:38:00,pickup,München
1463,502,502,2025-06-29 10:31:00,out_for_delivery,München
1464,502,502,2025-06-29 10:27:00,delivered,Hamburg
1465,503,503,2025-06-29 10:01:00,pickup,München
1466,503,503,2025-06-29 09:54:00,out_for_delivery,Stuttgart
1467,504,504,2025-06-29 11:41:00,pickup,München
1468,504,504,2025-06-29 11:48:00,out_for_delivery,Berlin
1469,504,504,2025-06-29 11:42:00,delivered,Stuttgart
1470,505,505,2025-05-08 09:36:00,pickup,Hamburg
1471,505,505,2025-05-08 09:51:00,out_for_delivery,München
1472,505,505,2025-05-08 09:42:00,delivered,Hamburg
1473,506,506,2025-05-08 10:19:00,pickup,Leipzig
1474,506,506,2025-05-08 10:32:00,out_for_delivery,München
1475,506,506,2025-05-08 10:27:00,delivered,Leipzig
1476,507,507,2025-05-08 12:00:00,pickup,Leipzig
1477,507,507,2025-05-08 11:46:00,out_for_delivery,Köln
1478,507,507,2025-05-08 11:33:00,delivered,Köln
1479,508,508,2025-04-04 09:18:00,pickup,Köln
1480,508,508,2025-04-04 08:47:00,out_for_delivery,Frankfurt
1481,508,508,2025-04-04 08:53:00,delivered,Leipzig
1482,509,509,2025-04-04 10:06:00,pickup,Leipzig
1483,509,509,2025-04-04 10:00:00,out_for_delivery,Leipzig
1484,509,509,2025-04-04 09:47:00,delivered,Berlin
1485,510,510,2025-04-04 11:58:00,pickup,Berlin
1486,510,510,2025-04-04 11:45:00,out_for_delivery,Köln
1487,510,510,2025-04-04 12:02:00,delivered,Köln
1488,511,511,2025-04-04 12:40:00,pickup,München
1489,511,511,2025-04-04 12:24:00,out_for_delivery,München
1490,511,511,2025-04-04 12:24:00,delivered,München
1491,512,512,2025-04-04 13:00:00,pickup,Köln
1492,512,512,2025-04-04 12:54:00,out_for_delivery,Frankfurt
1493,512,512,2025-04-04 12:51:00,delivered,München
1494,513,513,2025-04-04 13:28:00,pickup,Köln
1495,513,513,2025-04-04 13:23:00,out_for_delivery,Köln
1496,513,513,2025-04-04 13:35:00,delivered,Frankfurt
1497,514,514,2025-06-12 09:30:00,pickup,Hamburg
1498,514,514,2025-06-12 09:35:00,out_for_delivery,Hamburg
1499,514,514,2025-06-12 09:28:00,delivered,Hamburg
1500,515,515,2025-06-12 10:14:00,pickup,München
1501,515,515,2025-06-12 10:19:00,out_for_delivery,Hamburg
1502,515,515,2025-06-12 10:16:00,delivered,München
1503,516,516,2025-06-12 11:36:00,pickup,Leipzig
1504,516,516,2025-06-12 11:18:00,out_for_delivery,Frankfurt
1505,516,516,2025-06-12 11:05:00,delivered,Stuttgart
1506,517,517,2025-04-19 09:15:00,pickup,Leipzig
1507,517,517,2025-04-19 09:00:00,out_for_delivery,Frankfurt
1508,517,517,2025-04-19 09:07:00,delivered,Hamburg
1509,518,518,2025-04-19 09:49:00,pickup,Hamburg
1510,518,518,2025-04-19 10:23:00,out_for_delivery,Berlin
1511,518,518,2025-04-19 09:50:00,delivered,Frankfurt
1512,519,519,2025-04-19 11:12:00,pickup,Köln
1513,519,519,2025-04-19 10:45:00,out_for_delivery,Köln
1514,520,520,2025-04-19 12:02:00,pickup,Frankfurt
1515,520,520,2025-04-19 12:05:00,out_for_delivery,Hamburg
1516,520,520,2025-04-19 11:42:00,delivered,Frankfurt
1517,521,521,2025-04-19 12:47:00,pickup,München
1518,521,521,2025-04-19 13:09:00,out_for_delivery,Berlin
1519,521,521,2025-04-19 12:55:00,delivered,Leipzig
1520,522,522,2025-06-05 10:07:00,pickup,Leipzig
1521,522,522,2025-06-05 10:01:00,out_for_delivery,Köln
1522,522,522,2025-06-05 09:31:00,delivered,Berlin
1523,523,523,2025-06-05 10:01:00,pickup,Hamburg
1524,523,523,2025-06-05 09:47:00,out_for_delivery,Hamburg
1525,523,523,2025-06-05 10:14:00,delivered,Stuttgart
1526,524,524,2025-06-05 10:50:00,pickup,Berlin
1527,524,524,2025-06-05 11:02:00,out_for_delivery,Köln
1528,524,524,2025-06-05 11:08:00,delivered,Frankfurt
1529,525,525,2025-06-05 11:48:00,pickup,Köln
1530,525,525,2025-06-05 11:35:00,out_for_delivery,München
1531,525,525,2025-06-05 11:36:00,delivered,Leipzig
1532,526,526,2025-06-05 13:15:00,pickup,Hamburg
1533,526,526,2025-06-05 13:50:00,out_for_delivery,Stuttgart
1534,526,526,2025-06-05 13:51:00,delivered,Stuttgart
1535,527,527,2025-05-23 09:02:00,pickup,Berlin
1536,527,527,2025-05-23 09:04:00,out_for_delivery,Leipzig
1537,527,527,2025-05-23 08:57:00,delivered,Köln
1538,528,528,2025-05-23 09:45:00,pickup,Frankfurt
1539,528,528,2025-05-23 10:15:00,out_for_delivery,München
1540,528,528,2025-05-23 10:09:00,delivered,Stuttgart
1541,529,529,2025-05-23 12:05:00,pickup,Berlin
1542,529,529,2025-05-23 12:32:00,out_for_delivery,Stuttgart
1543,529,529,2025-05-23 12:09:00,delivered,Leipzig
1544,530,530,2025-05-23 11:56:00,pickup,Leipzig
1545,530,530,2025-05-23 11:52:00,out_for_delivery,Hamburg
1546,530,530,2025-05-23 11:42:00,delivered,Berlin
1547,531,531,2025-05-23 13:20:00,pickup,Frankfurt
1548,531,531,2025-05-23 13:19:00,out_for_delivery,Leipzig
1549,531,531,2025-05-23 13:33:00,delivered,Berlin
1550,532,532,2025-05-23 13:23:00,pickup,München
1551,532,532,2025-05-23 13:35:00,out_for_delivery,Frankfurt
1552,532,532,2025-05-23 13:18:00,delivered,Frankfurt
1553,533,533,2025-05-23 14:18:00,pickup,Stuttgart
1554,533,533,2025-05-23 14:17:00,out_for_delivery,Frankfurt
1555,533,533,2025-05-23 14:24:00,delivered,Hamburg
1556,534,534,2025-04-24 09:37:00,pickup,Köln
1557,534,534,2025-04-24 10:06:00,out_for_delivery,München
1558,534,534,2025-04-24 09:44:00,delivered,Köln
1559,535,535,2025-04-24 09:49:00,pickup,Frankfurt
1560,535,535,2025-04-24 09:58:00,out_for_delivery,Berlin
1561,535,535,2025-04-24 09:50:00,delivered,Stuttgart
1562,536,536,2025-04-24 10:06:00,pickup,Berlin
1563,536,536,2025-04-24 10:21:00,out_for_delivery,Stuttgart
1564,537,537,2025-04-24 12:46:00,pickup,Frankfurt
1565,537,537,2025-04-24 13:16:00,out_for_delivery,Leipzig
1566,537,537,2025-04-24 13:09:00,delivered,Köln
1567,538,538,2025-04-24 12:56:00,pickup,München
1568,538,538,2025-04-24 12:40:00,out_for_delivery,Berlin
1569,538,538,2025-04-24 12:40:00,delivered,Leipzig
1570,539,539,2025-05-09 09:30:00,pickup,Köln
1571,539,539,2025-05-09 09:18:00,out_for_delivery,Köln
1572,539,539,2025-05-09 09:22:00,delivered,Stuttgart
1573,540,540,2025-05-09 10:31:00,pickup,Stuttgart
1574,540,540,2025-05-09 10:21:00,out_for_delivery,Berlin
1575,540,540,2025-05-09 10:28:00,delivered,Frankfurt
1576,541,541,2025-05-09 11:33:00,pickup,München
1577,541,541,2025-05-09 12:08:00,out_for_delivery,München
1578,541,541,2025-05-09 11:34:00,delivered,Leipzig
1579,542,542,2025-05-09 11:52:00,pickup,München
1580,542,542,2025-05-09 12:12:00,out_for_delivery,Köln
1581,542,542,2025-05-09 12:17:00,delivered,Leipzig
1582,543,543,2025-06-18 08:44:00,pickup,Köln
1583,543,543,2025-06-18 08:38:00,out_for_delivery,Stuttgart
1584,543,543,2025-06-18 09:02:00,delivered,Köln
1585,544,544,2025-06-18 09:35:00,pickup,München
1586,544,544,2025-06-18 09:22:00,out_for_delivery,Berlin
1587,544,544,2025-06-18 09:38:00,delivered,München
1588,545,545,2025-06-18 11:45:00,pickup,Hamburg
1589,545,545,2025-06-18 11:41:00,out_for_delivery,Berlin
1590,545,545,2025-06-18 11:33:00,delivered,München
1591,546,546,2025-06-18 12:28:00,pickup,Hamburg
1592,546,546,2025-06-18 12:35:00,out_for_delivery,Stuttgart
1593,546,546,2025-06-18 12:13:00,delivered,Frankfurt
1594,547,547,2025-06-18 13:21:00,pickup,München
1595,547,547,2025-06-18 13:18:00,out_for_delivery,Stuttgart
1596,547,547,2025-06-18 13:14:00,delivered,München
1597,548,548,2025-06-18 14:25:00,pickup,Leipzig
1598,548,548,2025-06-18 14:31:00,out_for_delivery,Berlin
1599,548,548,2025-06-18 14:15:00,delivered,Leipzig
1600,549,549,2025-06-02 09:30:00,pickup,Berlin
1601,549,549,2025-06-02 09:54:00,out_for_delivery,Hamburg
1602,549,549,2025-06-02 09:53:00,delivered,Köln
1603,550,550,2025-06-02 10:20:00,pickup,Hamburg
1604,550,550,2025-06-02 10:15:00,out_for_delivery,München
1605,550,550,2025-06-02 10:14:00,delivered,Frankfurt
1606,551,551,2025-06-02 11:07:00,pickup,Frankfurt
1607,551,551,2025-06-02 11:10:00,out_for_delivery,Frankfurt
1608,551,551,2025-06-02 10:46:00,delivered,Hamburg
1609,552,552,2025-06-02 12:24:00,pickup,München
1610,552,552,2025-06-02 12:13:00,out_for_delivery,Köln
1611,552,552,2025-06-02 12:10:00,delivered,Leipzig
1612,553,553,2025-06-02 13:35:00,pickup,Leipzig
1613,553,553,2025-06-02 13:48:00,out_for_delivery,Leipzig
1614,553,553,2025-06-02 13:16:00,delivered,Leipzig
1615,554,554,2025-05-03 09:07:00,pickup,Köln
1616,554,554,2025-05-03 08:30:00,out_for_delivery,Frankfurt
1617,554,554,2025-05-03 08:32:00,delivered,Frankfurt
1618,555,555,2025-05-03 09:58:00,pickup,München
1619,555,555,2025-05-03 09:35:00,out_for_delivery,München
1620,556,556,2025-05-03 10:36:00,pickup,Stuttgart
1621,556,556,2025-05-03 10:20:00,out_for_delivery,Köln
1622,556,556,2025-05-03 10:27:00,delivered,Frankfurt
1623,557,557,2025-05-03 11:53:00,pickup,Berlin
1624,557,557,2025-05-03 11:50:00,out_for_delivery,Hamburg
1625,558,558,2025-04-14 08:37:00,pickup,Stuttgart
1626,558,558,2025-04-14 08:51:00,out_for_delivery,Berlin
1627,558,558,2025-04-14 09:05:00,delivered,Frankfurt
1628,559,559,2025-04-14 10:31:00,pickup,München
1629,559,559,2025-04-14 10:29:00,out_for_delivery,Köln
1630,559,559,2025-04-14 10:35:00,delivered,München
1631,560,560,2025-04-14 10:41:00,pickup,München
1632,560,560,2025-04-14 10:23:00,out_for_delivery,Köln
1633,560,560,2025-04-14 10:33:00,delivered,Köln
1634,561,561,2025-04-14 11:46:00,pickup,Hamburg
1635,561,561,2025-04-14 11:50:00,out_for_delivery,Frankfurt
1636,561,561,2025-04-14 11:46:00,delivered,Hamburg
1637,562,562,2025-04-14 12:50:00,pickup,Hamburg
1638,562,562,2025-04-14 13:22:00,out_for_delivery,Frankfurt
1639,562,562,2025-04-14 13:22:00,delivered,Leipzig
1640,563,563,2025-04-14 13:56:00,pickup,München
1641,563,563,2025-04-14 14:07:00,out_for_delivery,Köln
1642,563,563,2025-04-14 14:09:00,delivered,Leipzig
1643,564,564,2025-05-14 08:49:00,pickup,München
1644,564,564,2025-05-14 09:21:00,out_for_delivery,Hamburg
1645,564,564,2025-05-14 08:47:00,delivered,München
1646,565,565,2025-05-14 09:55:00,pickup,Hamburg
1647,565,565,2025-05-14 10:06:00,out_for_delivery,Berlin
1648,565,565,2025-05-14 09:59:00,delivered,Hamburg
1649,566,566,2025-05-14 10:54:00,pickup,Frankfurt
1650,566,566,2025-05-14 10:48:00,out_for_delivery,Hamburg
1651,566,566,2025-05-14 11:12:00,delivered,Stuttgart
1652,567,567,2025-06-28 09:29:00,pickup,Berlin
1653,567,567,2025-06-28 09:20:00,out_for_delivery,Stuttgart
1654,567,567,2025-06-28 09:14:00,delivered,Frankfurt
1655,568,568,2025-06-28 09:17:00,pickup,Stuttgart
1656,568,568,2025-06-28 09:27:00,out_for_delivery,München
1657,568,568,2025-06-28 09:19:00,delivered,Leipzig
1658,569,569,2025-06-28 11:24:00,pickup,Hamburg
1659,569,569,2025-06-28 11:53:00,out_for_delivery,Frankfurt
1660,569,569,2025-06-28 11:34:00,delivered,Leipzig
1661,570,570,2025-04-18 09:38:00,pickup,Frankfurt
1662,570,570,2025-04-18 09:48:00,out_for_delivery,Leipzig
1663,570,570,2025-04-18 09:22:00,delivered,Köln
1664,571,571,2025-04-18 11:23:00,pickup,Frankfurt
1665,571,571,2025-04-18 11:10:00,out_for_delivery,Leipzig
1666,571,571,2025-04-18 11:14:00,delivered,Berlin
1667,572,572,2025-04-18 12:12:00,pickup,Hamburg
1668,572,572,2025-04-18 12:11:00,out_for_delivery,Leipzig
1669,572,572,2025-04-18 12:00:00,delivered,Leipzig
1670,573,573,2025-04-18 11:03:00,pickup,Berlin
1671,573,573,2025-04-18 11:35:00,out_for_delivery,Köln
1672,573,573,2025-04-18 11:00:00,delivered,Frankfurt
1673,574,574,2025-04-18 13:51:00,pickup,München
1674,574,574,2025-04-18 13:35:00,out_for_delivery,Stuttgart
1675,574,574,2025-04-18 13:22:00,delivered,Frankfurt
1676,575,575,2025-04-04 08:17:00,pickup,Köln
1677,575,575,2025-04-04 08:33:00,out_for_delivery,Frankfurt
1678,575,575,2025-04-04 08:38:00,delivered,Leipzig
1679,576,576,2025-04-04 10:11:00,pickup,Stuttgart
1680,576,576,2025-04-04 09:41:00,out_for_delivery,Leipzig
1681,576,576,2025-04-04 09:48:00,delivered,Frankfurt
1682,577,577,2025-04-04 10:47:00,pickup,Köln
1683,577,577,2025-04-04 10:48:00,out_for_delivery,München
1684,577,577,2025-04-04 10:42:00,delivered,Berlin
1685,578,578,2025-06-30 09:08:00,pickup,Hamburg
1686,578,578,2025-06-30 08:59:00,out_for_delivery,Leipzig
1687,578,578,2025-06-30 09:21:00,delivered,Köln
1688,579,579,2025-06-30 10:44:00,pickup,Frankfurt
1689,579,579,2025-06-30 10:33:00,out_for_delivery,Stuttgart
1690,579,579,2025-06-30 10:47:00,delivered,Frankfurt
1691,580,580,2025-06-30 11:33:00,pickup,Köln
1692,580,580,2025-06-30 11:34:00,out_for_delivery,Berlin
1693,580,580,2025-06-30 11:23:00,delivered,Köln
1694,581,581,2025-06-30 12:10:00,pickup,Stuttgart
1695,581,581,2025-06-30 12:06:00,out_for_delivery,Hamburg
1696,581,581,2025-06-30 12:24:00,delivered,Leipzig
1697,582,582,2025-06-30 13:44:00,pickup,München
1698,582,582,2025-06-30 13:48:00,out_for_delivery,Köln
1699,582,582,2025-06-30 13:35:00,delivered,Berlin
1700,583,583,2025-06-30 13:47:00,pickup,Hamburg
1701,583,583,2025-06-30 13:46:00,out_for_delivery,Hamburg
1702,583,583,2025-06-30 14:10:00,delivered,München
1703,584,584,2025-05-16 09:53:00,pickup,Köln
1704,584,584,2025-05-16 09:42:00,out_for_delivery,Hamburg
1705,584,584,2025-05-16 09:35:00,delivered,Hamburg
1706,585,585,2025-05-16 09:36:00,pickup,Hamburg
1707,585,585,2025-05-16 09:31:00,out_for_delivery,Köln
1708,585,585,2025-05-16 09:50:00,delivered,Stuttgart
1709,586,586,2025-05-16 11:24:00,pickup,Köln
1710,586,586,2025-05-16 10:59:00,out_for_delivery,Hamburg
1711,586,586,2025-05-16 11:08:00,delivered,München
1712,587,587,2025-05-16 11:22:00,pickup,Frankfurt
1713,587,587,2025-05-16 12:00:00,out_for_delivery,Leipzig
1714,587,587,2025-05-16 11:22:00,delivered,Köln
1715,588,588,2025-05-30 09:36:00,pickup,München
1716,588,588,2025-05-30 09:17:00,out_for_delivery,Köln
1717,588,588,2025-05-30 09:21:00,delivered,Hamburg
1718,589,589,2025-05-30 11:06:00,pickup,Stuttgart
1719,589,589,2025-05-30 11:10:00,out_for_delivery,Köln
1720,590,590,2025-05-30 10:01:00,pickup,München
1721,590,590,2025-05-30 10:20:00,out_for_delivery,Frankfurt
1722,590,590,2025-05-30 10:09:00,delivered,Hamburg
1723,591,591,2025-05-30 12:24:00,pickup,Köln
1724,591,591,2025-05-30 12:19:00,out_for_delivery,Leipzig
1725,591,591,2025-05-30 12:18:00,delivered,Köln
1726,592,592,2025-04-27 09:30:00,pickup,Hamburg
1727,592,592,2025-04-27 09:15:00,out_for_delivery,München
1728,593,593,2025-04-27 10:39:00,pickup,Leipzig
1729,593,593,2025-04-27 10:14:00,out_for_delivery,Stuttgart
1730,593,593,2025-04-27 10:05:00,delivered,Stuttgart
1731,594,594,2025-04-27 11:09:00,pickup,Hamburg
1732,594,594,2025-04-27 11:08:00,out_for_delivery,Frankfurt
1733,594,594,2025-04-27 11:08:00,delivered,München
1734,595,595,2025-04-27 12:38:00,pickup,Frankfurt
1735,595,595,2025-04-27 12:53:00,out_for_delivery,Leipzig
1736,595,595,2025-04-27 12:40:00,delivered,Berlin
1737,596,596,2025-04-27 14:05:00,pickup,Berlin
1738,596,596,2025-04-27 13:37:00,out_for_delivery,Köln
1739,596,596,2025-04-27 13:46:00,delivered,Leipzig
1740,597,597,2025-04-09 08:53:00,pickup,Berlin
1741,597,597,2025-04-09 08:54:00,out_for_delivery,Frankfurt
1742,597,597,2025-04-09 08:30:00,delivered,Köln
1743,598,598,2025-04-09 10:02:00,pickup,Hamburg
1744,598,598,2025-04-09 10:00:00,out_for_delivery,Berlin
1745,598,598,2025-04-09 09:53:00,delivered,Leipzig
1746,599,599,2025-04-09 11:44:00,pickup,Frankfurt
1747,599,599,2025-04-09 11:43:00,out_for_delivery,Berlin
1748,600,600,2025-04-09 12:54:00,pickup,Hamburg
1749,600,600,2025-04-09 12:40:00,out_for_delivery,Leipzig
1750,600,600,2025-04-09 12:42:00,delivered,Hamburg
1751,601,601,2025-04-09 13:55:00,pickup,München
1752,601,601,2025-04-09 13:31:00,out_for_delivery,Frankfurt
1753,601,601,2025-04-09 13:44:00,delivered,Hamburg
1754,602,602,2025-04-30 08:45:00,pickup,Hamburg
1755,602,602,2025-04-30 08:33:00,out_for_delivery,Leipzig
1756,602,602,2025-04-30 08:49:00,delivered,Hamburg
1757,603,603,2025-04-30 09:44:00,pickup,Frankfurt
1758,603,603,2025-04-30 10:01:00,out_for_delivery,Berlin
1759,603,603,2025-04-30 09:56:00,delivered,Berlin
1760,604,604,2025-04-30 10:50:00,pickup,Berlin
1761,604,604,2025-04-30 10:39:00,out_for_delivery,Hamburg
1762,604,604,2025-04-30 10:48:00,delivered,Hamburg
1763,605,605,2025-06-23 08:48:00,pickup,Berlin
1764,605,605,2025-06-23 08:47:00,out_for_delivery,München
1765,605,605,2025-06-23 09:18:00,delivered,Leipzig
1766,606,606,2025-06-23 10:38:00,pickup,Leipzig
1767,606,606,2025-06-23 10:20:00,out_for_delivery,München
1768,606,606,2025-06-23 10:48:00,delivered,Stuttgart
1769,607,607,2025-06-23 11:49:00,pickup,München
1770,607,607,2025-06-23 11:18:00,out_for_delivery,Leipzig
1771,608,608,2025-05-20 09:24:00,pickup,Köln
1772,608,608,2025-05-20 09:31:00,out_for_delivery,Berlin
1773,608,608,2025-05-20 09:19:00,delivered,Stuttgart
1774,609,609,2025-05-20 10:06:00,pickup,München
1775,609,609,2025-05-20 10:14:00,out_for_delivery,Frankfurt
1776,609,609,2025-05-20 09:54:00,delivered,Frankfurt
1777,610,610,2025-05-20 10:54:00,pickup,Hamburg
1778,610,610,2025-05-20 10:44:00,out_for_delivery,Hamburg
1779,610,610,2025-05-20 10:37:00,delivered,Köln
1780,611,611,2025-05-20 12:05:00,pickup,München
1781,611,611,2025-05-20 12:01:00,out_for_delivery,München
1782,612,612,2025-05-20 12:57:00,pickup,Berlin
1783,612,612,2025-05-20 13:07:00,out_for_delivery,Hamburg
1784,612,612,2025-05-20 13:25:00,delivered,Berlin
1785,613,613,2025-05-20 14:28:00,pickup,Hamburg
1786,613,613,2025-05-20 14:02:00,out_for_delivery,Frankfurt
1787,613,613,2025-05-20 14:34:00,delivered,Frankfurt
1788,614,614,2025-05-20 15:17:00,pickup,Hamburg
1789,614,614,2025-05-20 15:07:00,out_for_delivery,München
1790,614,614,2025-05-20 14:57:00,delivered,Frankfurt
1791,615,615,2025-05-13 09:06:00,pickup,Hamburg
1792,615,615,2025-05-13 09:22:00,out_for_delivery,Köln
1793,615,615,2025-05-13 08:51:00,delivered,München
1794,616,616,2025-05-13 10:16:00,pickup,Leipzig
1795,616,616,2025-05-13 10:13:00,out_for_delivery,Stuttgart
1796,616,616,2025-05-13 10:07:00,delivered,Köln
1797,617,617,2025-05-13 11:10:00,pickup,Stuttgart
1798,617,617,2025-05-13 10:56:00,out_for_delivery,München
1799,617,617,2025-05-13 10:51:00,delivered,Leipzig
1800,618,618,2025-05-13 11:03:00,pickup,Berlin
1801,618,618,2025-05-13 11:27:00,out_for_delivery,München
1802,618,618,2025-05-13 11:30:00,delivered,Berlin
1803,619,619,2025-05-13 12:34:00,pickup,Berlin
1804,619,619,2025-05-13 12:37:00,out_for_delivery,Leipzig
1805,619,619,2025-05-13 12:47:00,delivered,Berlin
1806,620,620,2025-05-13 14:02:00,pickup,Köln
1807,620,620,2025-05-13 13:48:00,out_for_delivery,Frankfurt
1808,620,620,2025-05-13 13:47:00,delivered,Frankfurt
1809,621,621,2025-05-13 16:10:00,pickup,Leipzig
1810,621,621,2025-05-13 15:48:00,out_for_delivery,Berlin
1811,621,621,2025-05-13 15:41:00,delivered,Berlin
1812,622,622,2025-06-07 09:12:00,pickup,Köln
1813,622,622,2025-06-07 09:08:00,out_for_delivery,Frankfurt
1814,622,622,2025-06-07 09:26:00,delivered,Berlin
1815,623,623,2025-06-07 10:24:00,pickup,Köln
1816,623,623,2025-06-07 10:43:00,out_for_delivery,Frankfurt
1817,623,623,2025-06-07 10:32:00,delivered,Frankfurt
1818,624,624,2025-06-07 11:24:00,pickup,Frankfurt
1819,624,624,2025-06-07 11:35:00,out_for_delivery,Köln
1820,624,624,2025-06-07 11:05:00,delivered,Köln
1821,625,625,2025-06-07 13:08:00,pickup,München
1822,625,625,2025-06-07 13:17:00,out_for_delivery,Frankfurt
1823,625,625,2025-06-07 13:34:00,delivered,Leipzig
1824,626,626,2025-06-07 13:02:00,pickup,Hamburg
1825,626,626,2025-06-07 13:29:00,out_for_delivery,Hamburg
1826,626,626,2025-06-07 13:30:00,delivered,Leipzig
1827,627,627,2025-04-24 08:20:00,pickup,München
1828,627,627,2025-04-24 08:48:00,out_for_delivery,Berlin
1829,627,627,2025-04-24 08:43:00,delivered,Leipzig
1830,628,628,2025-04-24 09:44:00,pickup,Stuttgart
1831,628,628,2025-04-24 09:57:00,out_for_delivery,Leipzig
1832,628,628,2025-04-24 10:13:00,delivered,Leipzig
1833,629,629,2025-04-24 10:32:00,pickup,Frankfurt
1834,629,629,2025-04-24 11:02:00,out_for_delivery,Frankfurt
1835,630,630,2025-04-24 12:24:00,pickup,Hamburg
1836,630,630,2025-04-24 12:11:00,out_for_delivery,Köln
1837,630,630,2025-04-24 12:20:00,delivered,Stuttgart
1838,631,631,2025-04-24 13:11:00,pickup,Hamburg
1839,631,631,2025-04-24 13:34:00,out_for_delivery,Frankfurt
1840,631,631,2025-04-24 13:13:00,delivered,Hamburg
1841,632,632,2025-04-24 14:15:00,pickup,Stuttgart
1842,632,632,2025-04-24 13:59:00,out_for_delivery,Frankfurt
1843,632,632,2025-04-24 14:22:00,delivered,Frankfurt
1844,633,633,2025-04-24 14:40:00,pickup,Berlin
1845,633,633,2025-04-24 14:57:00,out_for_delivery,Stuttgart
1846,633,633,2025-04-24 14:33:00,delivered,Leipzig
1847,634,634,2025-04-22 08:45:00,pickup,Hamburg
1848,634,634,2025-04-22 09:24:00,out_for_delivery,Leipzig
1849,634,634,2025-04-22 09:04:00,delivered,Köln
1850,635,635,2025-04-22 10:55:00,pickup,Berlin
1851,635,635,2025-04-22 10:30:00,out_for_delivery,Berlin
1852,635,635,2025-04-22 10:52:00,delivered,Leipzig
1853,636,636,2025-04-22 11:51:00,pickup,Leipzig
