scan_id,send_nr,stop_nr,scan_ts,evt,ort_txt
1374,535,535,2025-03-02 08:19:00,zustellung,München
1375,536,536,2025-03-02 09:13:00,uebernahme,München
1376,536,536,2025-03-02 09:01:00,scan_hub,Frankfurt
1377,536,536,2025-03-02 09:05:00,zustellung,Leipzig
1378,537,537,2025-03-02 09:38:00,uebernahme,Berlin
1379,537,537,2025-03-02 10:16:00,scan_hub,Stuttgart
1380,538,538,2025-03-02 11:36:00,uebernahme,Hamburg
1381,538,538,2025-03-02 11:18:00,scan_hub,Frankfurt
1382,539,539,2025-03-02 12:04:00,uebernahme,Köln
1383,539,539,2025-03-02 11:57:00,scan_hub,Leipzig
1384,539,539,2025-03-02 12:13:00,zustellung,Berlin
1385,540,540,2025-03-02 13:22:00,uebernahme,Köln
1386,540,540,2025-03-02 13:36:00,scan_hub,München
1387,541,541,2025-03-10 07:38:00,uebernahme,Berlin
1388,541,541,2025-03-10 08:10:00,scan_hub,Köln
1389,541,541,2025-03-10 07:35:00,zustellung,Berlin
1390,542,542,2025-03-10 10:00:00,uebernahme,Leipzig
1391,542,542,2025-03-10 10:30:00,scan_hub,Stuttgart
1392,542,542,2025-03-10 10:25:00,zustellung,Berlin
1393,543,543,2025-03-10 11:31:00,uebernahme,München
1394,543,543,2025-03-10 10:56:00,scan_hub,Leipzig
1395,544,544,2025-03-10 12:31:00,uebernahme,Hamburg
1396,544,544,2025-03-10 12:38:00,scan_hub,Hamburg
1397,545,545,2025-02-28 08:33:00,uebernahme,Stuttgart
1398,545,545,2025-02-28 08:49:00,scan_hub,München
1399,546,546,2025-02-28 09:01:00,uebernahme,Frankfurt
1400,546,546,2025-02-28 09:18:00,scan_hub,Stuttgart
1401,547,547,2025-02-28 08:55:00,uebernahme,Frankfurt
1402,547,547,2025-02-28 09:30:00,scan_hub,Berlin
1403,547,547,2025-02-28 09:21:00,zustellung,Stuttgart
1404,548,548,2025-01-15 08:20:00,uebernahme,Hamburg
1405,548,548,2025-01-15 07:52:00,scan_hub,Stuttgart
1406,549,549,2025-01-15 09:08:00,uebernahme,Leipzig
1407,549,549,2025-01-15 09:28:00,scan_hub,Köln
1408,549,549,2025-01-15 09:06:00,zustellung,Leipzig
1409,550,550,2025-01-15 09:43:00,uebernahme,Hamburg
1410,550,550,2025-01-15 10:16:00,scan_hub,München
1411,551,551,2025-01-15 10:22:00,uebernahme,Hamburg
1412,551,551,2025-01-15 10:31:00,scan_hub,Stuttgart
1413,552,552,2025-01-15 12:09:00,uebernahme,Leipzig
1414,552,552,2025-01-15 12:06:00,scan_hub,Stuttgart
1415,553,553,2025-04-14 08:36:00,uebernahme,Frankfurt
1416,553,553,2025-04-14 08:23:00,scan_hub,Berlin
1417,553,553,2025-04-14 08:12:00,zustellung,Stuttgart
1418,554,554,2025-04-14 08:55:00,uebernahme,Stuttgart
1419,554,554,2025-04-14 09:17:00,scan_hub,München
1420,554,554,2025-04-14 08:50:00,zustellung,München
1421,555,555,2025-04-14 09:41:00,uebernahme,Hamburg
1422,555,555,2025-04-14 09:23:00,scan_hub,Hamburg
1423,556,556,2025-04-14 10:25:00,uebernahme,Hamburg
1424,556,556,2025-04-14 10:20:00,scan_hub,Berlin
1425,557,557,2025-04-14 13:00:00,uebernahme,Frankfurt
1426,557,557,2025-04-14 13:21:00,scan_hub,Berlin
1427,557,557,2025-04-14 12:58:00,zustellung,Frankfurt
1428,558,558,2025-04-17 08:15:00,uebernahme,Stuttgart
1429,558,558,2025-04-17 08:26:00,scan_hub,Köln
1430,558,558,2025-04-17 07:58:00,zustellung,Köln
1431,559,559,2025-04-17 09:49:00,uebernahme,Berlin
1432,559,559,2025-04-17 09:29:00,scan_hub,Köln
1433,560,560,2025-04-02 07:41:00,uebernahme,München
1434,560,560,2025-04-02 07:30:00,scan_hub,Berlin
1435,560,560,2025-04-02 08:06:00,zustellung,Köln
1436,561,561,2025-04-02 08:26:00,uebernahme,Stuttgart
1437,561,561,2025-04-02 07:58:00,scan_hub,München
1438,561,561,2025-04-02 08:14:00,zustellung,Frankfurt
1439,562,562,2025-04-02 09:29:00,uebernahme,Köln
1440,562,562,2025-04-02 09:24:00,scan_hub,Hamburg
1441,563,563,2025-04-02 11:09:00,uebernahme,Stuttgart
1442,563,563,2025-04-02 10:54:00,scan_hub,Berlin
1443,563,563,2025-04-02 10:51:00,zustellung,Hamburg
1444,564,564,2025-05-05 07:13:00,uebernahme,München
1445,564,564,2025-05-05 07:19:00,scan_hub,Frankfurt
1446,565,565,2025-05-05 09:43:00,uebernahme,Berlin
1447,565,565,2025-05-05 09:57:00,scan_hub,Leipzig
1448,565,565,2025-05-05 09:38:00,zustellung,Frankfurt
1449,566,566,2025-05-05 11:07:00,uebernahme,Stuttgart
1450,566,566,2025-05-05 10:52:00,scan_hub,Frankfurt
1451,566,566,2025-05-05 11:13:00,zustellung,Leipzig
1452,567,567,2025-05-05 10:37:00,uebernahme,Frankfurt
1453,567,567,2025-05-05 11:09:00,scan_hub,Frankfurt
1454,567,567,2025-05-05 11:20:00,zustellung,Stuttgart
1455,568,568,2025-04-24 07:33:00,uebernahme,München
1456,568,568,2025-04-24 07:23:00,scan_hub,Frankfurt
1457,568,568,2025-04-24 07:44:00,zustellung,Frankfurt
1458,569,569,2025-04-24 09:34:00,uebernahme,Berlin
1459,569,569,2025-04-24 09:35:00,scan_hub,Köln
1460,570,570,2025-03-10 09:27:00,uebernahme,Frankfurt
1461,570,570,2025-03-10 09:29:00,scan_hub,Leipzig
1462,570,570,2025-03-10 09:02:00,zustellung,Hamburg
1463,571,571,2025-03-10 08:43:00,uebernahme,Köln
1464,571,571,2025-03-10 08:48:00,scan_hub,Frankfurt
1465,571,571,2025-03-10 09:13:00,zustellung,Stuttgart
1466,572,572,2025-04-14 08:36:00,uebernahme,Köln
1467,572,572,2025-04-14 08:02:00,scan_hub,Frankfurt
1468,573,573,2025-04-14 08:33:00,uebernahme,Berlin
1469,573,573,2025-04-14 08:13:00,scan_hub,Hamburg
1470,574,574,2025-04-14 10:22:00,uebernahme,Leipzig
1471,574,574,2025-04-14 10:03:00,scan_hub,Berlin
1472,574,574,2025-04-14 10:02:00,zustellung,München
1473,575,575,2025-04-14 10:46:00,uebernahme,Leipzig
1474,575,575,2025-04-14 10:59:00,scan_hub,Leipzig
1475,576,576,2025-04-14 12:35:00,uebernahme,Berlin
1476,576,576,2025-04-14 12:19:00,scan_hub,Köln
1477,577,577,2025-03-31 08:18:00,uebernahme,München
1478,577,577,2025-03-31 07:57:00,scan_hub,Berlin
1479,578,578,2025-03-31 08:33:00,uebernahme,Köln
1480,578,578,2025-03-31 08:32:00,scan_hub,Hamburg
1481,578,578,2025-03-31 08:07:00,zustellung,Leipzig
1482,579,579,2025-03-31 10:45:00,uebernahme,Leipzig
1483,579,579,2025-03-31 11:26:00,scan_hub,Frankfurt
1484,579,579,2025-03-31 11:25:00,zustellung,Leipzig
1485,580,580,2025-03-31 11:36:00,uebernahme,München
1486,580,580,2025-03-31 10:55:00,scan_hub,Leipzig
1487,580,580,2025-03-31 11:04:00,zustellung,Berlin
1488,581,581,2025-03-29 07:55:00,uebernahme,Frankfurt
1489,581,581,2025-03-29 08:19:00,scan_hub,Köln
1490,582,582,2025-03-29 09:14:00,uebernahme,Hamburg
1491,582,582,2025-03-29 09:17:00,scan_hub,Köln
1492,582,582,2025-03-29 09:41:00,zustellung,Berlin
1493,583,583,2025-03-29 09:44:00,uebernahme,Stuttgart
1494,583,583,2025-03-29 09:34:00,scan_hub,Stuttgart
1495,584,584,2025-03-05 07:55:00,uebernahme,Leipzig
1496,584,584,2025-03-05 08:25:00,scan_hub,Stuttgart
1497,585,585,2025-03-05 09:08:00,uebernahme,Frankfurt
1498,585,585,2025-03-05 09:08:00,scan_hub,Leipzig
1499,585,585,2025-03-05 08:34:00,zustellung,Frankfurt
1500,586,586,2025-03-05 09:47:00,uebernahme,Köln
1501,586,586,2025-03-05 09:28:00,scan_hub,Frankfurt
1502,587,587,2025-02-26 08:59:00,uebernahme,München
1503,587,587,2025-02-26 08:31:00,scan_hub,München
1504,587,587,2025-02-26 08:46:00,zustellung,Berlin
1505,588,588,2025-02-26 09:34:00,uebernahme,Leipzig
1506,588,588,2025-02-26 09:39:00,scan_hub,Leipzig
1507,588,588,2025-02-26 09:26:00,zustellung,Leipzig
1508,589,589,2025-01-28 09:10:00,uebernahme,Berlin
1509,589,589,2025-01-28 08:35:00,scan_hub,Hamburg
1510,589,589,2025-01-28 08:43:00,zustellung,Leipzig
1511,590,590,2025-01-28 08:39:00,uebernahme,München
1512,590,590,2025-01-28 08:41:00,scan_hub,Frankfurt
1513,590,590,2025-01-28 09:01:00,zustellung,Leipzig
1514,591,591,2025-01-28 10:16:00,uebernahme,München
1515,591,591,2025-01-28 09:57:00,scan_hub,Hamburg
1516,591,591,2025-01-28 10:32:00,zustellung,Köln
1517,592,592,2025-01-28 12:26:00,uebernahme,Stuttgart
1518,592,592,2025-01-28 12:45:00,scan_hub,Berlin
1519,592,592,2025-01-28 12:40:00,zustellung,Köln
1520,593,593,2025-03-29 08:32:00,uebernahme,München
1521,593,593,2025-03-29 08:47:00,scan_hub,Berlin
1522,594,594,2025-03-29 10:06:00,uebernahme,Berlin
1523,594,594,2025-03-29 10:36:00,scan_hub,Köln
1524,594,594,2025-03-29 10:18:00,zustellung,Hamburg
1525,595,595,2025-03-29 12:03:00,uebernahme,Frankfurt
1526,595,595,2025-03-29 11:45:00,scan_hub,Hamburg
1527,595,595,2025-03-29 11:26:00,zustellung,Leipzig
1528,596,596,2025-03-29 11:35:00,uebernahme,Leipzig
1529,596,596,2025-03-29 11:51:00,scan_hub,München
1530,597,597,2025-01-17 08:34:00,uebernahme,Frankfurt
1531,597,597,2025-01-17 09:19:00,scan_hub,Köln
1532,598,598,2025-01-17 08:21:00,uebernahme,Köln
1533,598,598,2025-01-17 08:14:00,scan_hub,Frankfurt
1534,599,599,2025-02-07 08:00:00,uebernahme,Leipzig
1535,599,599,2025-02-07 07:48:00,scan_hub,Frankfurt
1536,599,599,2025-02-07 07:56:00,zustellung,München
1537,600,600,2025-02-07 08:41:00,uebernahme,Stuttgart
1538,600,600,2025-02-07 09:17:00,scan_hub,München
1539,601,601,2025-02-07 09:56:00,uebernahme,München
1540,601,601,2025-02-07 09:24:00,scan_hub,München
1541,602,602,2025-02-07 11:12:00,uebernahme,München
1542,602,602,2025-02-07 10:47:00,scan_hub,Köln
1543,603,603,2025-02-07 13:03:00,uebernahme,Leipzig
1544,603,603,2025-02-07 12:53:00,scan_hub,Berlin
1545,604,604,2025-02-07 14:03:00,uebernahme,Berlin
1546,604,604,2025-02-07 14:12:00,scan_hub,Leipzig
1547,605,605,2025-01-23 09:50:00,uebernahme,Köln
1548,605,605,2025-01-23 09:40:00,scan_hub,München
1549,606,606,2025-01-23 08:54:00,uebernahme,Köln
1550,606,606,2025-01-23 08:48:00,scan_hub,Berlin
1551,607,607,2025-01-23 10:22:00,uebernahme,Köln
1552,607,607,2025-01-23 10:37:00,scan_hub,Berlin
1553,608,608,2025-01-23 12:30:00,uebernahme,Frankfurt
1554,608,608,2025-01-23 12:56:00,scan_hub,Hamburg
1555,609,609,2025-01-16 08:26:00,uebernahme,Hamburg
1556,609,609,2025-01-16 08:23:00,scan_hub,Hamburg
1557,610,610,2025-01-16 09:37:00,uebernahme,Berlin
1558,610,610,2025-01-16 08:59:00,scan_hub,Berlin
1559,610,610,2025-01-16 08:54:00,zustellung,Köln
1560,611,611,2025-01-16 10:31:00,uebernahme,Hamburg
1561,611,611,2025-01-16 09:50:00,scan_hub,München
1562,611,611,2025-01-16 10:30:00,zustellung,München
1563,612,612,2025-01-16 10:59:00,uebernahme,Leipzig
1564,612,612,2025-01-16 11:13:00,scan_hub,Hamburg
1565,612,612,2025-01-16 10:43:00,zustellung,Stuttgart
1566,613,613,2025-01-16 11:45:00,uebernahme,Frankfurt
1567,613,613,2025-01-16 12:08:00,scan_hub,München
1568,614,614,2025-05-04 08:05:00,uebernahme,München
1569,614,614,2025-05-04 07:33:00,scan_hub,Stuttgart
1570,615,615,2025-05-04 09:16:00,uebernahme,München
1571,615,615,2025-05-04 08:59:00,scan_hub,Berlin
1572,615,615,2025-05-04 09:11:00,zustellung,Frankfurt
1573,616,616,2025-05-04 10:54:00,uebernahme,Frankfurt
1574,616,616,2025-05-04 10:57:00,scan_hub,Stuttgart
1575,617,617,2025-02-04 07:40:00,uebernahme,Hamburg
1576,617,617,2025-02-04 07:55:00,scan_hub,Hamburg
1577,617,617,2025-02-04 07:14:00,zustellung,Frankfurt
1578,618,618,2025-02-04 08:28:00,uebernahme,Stuttgart
1579,618,618,2025-02-04 08:58:00,scan_hub,München
1580,619,619,2025-02-04 10:03:00,uebernahme,Stuttgart
1581,619,619,2025-02-04 09:22:00,scan_hub,Frankfurt
1582,620,620,2025-02-04 10:49:00,uebernahme,München
1583,620,620,2025-02-04 11:15:00,scan_hub,Berlin
1584,620,620,2025-02-04 10:51:00,zustellung,Leipzig
1585,621,621,2025-02-04 12:01:00,uebernahme,Leipzig
1586,621,621,2025-02-04 11:45:00,scan_hub,Köln
1587,622,622,2025-02-04 12:48:00,uebernahme,Leipzig
1588,622,622,2025-02-04 13:05:00,scan_hub,Frankfurt
1589,622,622,2025-02-04 12:56:00,zustellung,Köln
1590,623,623,2025-04-11 09:14:00,uebernahme,Berlin
1591,623,623,2025-04-11 08:57:00,scan_hub,Berlin
1592,623,623,2025-04-11 08:54:00,zustellung,Berlin
1593,624,624,2025-04-11 08:38:00,uebernahme,Berlin
1594,624,624,2025-04-11 08:37:00,scan_hub,München
1595,625,625,2025-04-11 09:59:00,uebernahme,Köln
1596,625,625,2025-04-11 10:07:00,scan_hub,München
1597,626,626,2025-02-18 09:10:00,uebernahme,Stuttgart
1598,626,626,2025-02-18 08:45:00,scan_hub,Stuttgart
1599,626,626,2025-02-18 09:23:00,zustellung,Berlin
1600,627,627,2025-02-18 09:30:00,uebernahme,Frankfurt
1601,627,627,2025-02-18 09:06:00,scan_hub,Leipzig
1602,627,627,2025-02-18 09:33:00,zustellung,Köln
1603,628,628,2025-02-27 08:13:00,uebernahme,Frankfurt
1604,628,628,2025-02-27 08:49:00,scan_hub,Leipzig
1605,629,629,2025-02-27 09:10:00,uebernahme,Köln
1606,629,629,2025-02-27 09:30:00,scan_hub,Stuttgart
1607,629,629,2025-02-27 09:19:00,zustellung,München
1608,630,630,2025-03-03 09:28:00,uebernahme,Hamburg
1609,630,630,2025-03-03 09:18:00,scan_hub,Berlin
1610,631,631,2025-03-03 08:47:00,uebernahme,Frankfurt
1611,631,631,2025-03-03 09:13:00,scan_hub,Frankfurt
1612,632,632,2025-03-03 10:01:00,uebernahme,München
1613,632,632,2025-03-03 09:48:00,scan_hub,Frankfurt
1614,632,632,2025-03-03 09:58:00,zustellung,Köln
1615,633,633,2025-03-03 10:45:00,uebernahme,Berlin
1616,633,633,2025-03-03 11:00:00,scan_hub,Hamburg
1617,633,633,2025-03-03 10:56:00,zustellung,München
1618,634,634,2025-03-03 12:12:00,uebernahme,Frankfurt
1619,634,634,2025-03-03 11:53:00,scan_hub,Köln
1620,634,634,2025-03-03 12:10:00,zustellung,München
1621,635,635,2025-03-03 13:04:00,uebernahme,Hamburg
1622,635,635,2025-03-03 12:55:00,scan_hub,Hamburg
1623,635,635,2025-03-03 13:22:00,zustellung,Leipzig
1624,636,636,2025-03-17 08:11:00,uebernahme,Köln
1625,636,636,2025-03-17 08:01:00,scan_hub,München
1626,637,637,2025-03-17 09:40:00,uebernahme,Hamburg
1627,637,637,2025-03-17 09:49:00,scan_hub,Köln
1628,637,637,2025-03-17 09:59:00,zustellung,Leipzig
1629,638,638,2025-02-28 07:59:00,uebernahme,Hamburg
1630,638,638,2025-02-28 07:52:00,scan_hub,Berlin
1631,638,638,2025-02-28 07:27:00,zustellung,Stuttgart
1632,639,639,2025-02-28 09:05:00,uebernahme,Frankfurt
1633,639,639,2025-02-28 09:43:00,scan_hub,Stuttgart
1634,639,639,2025-02-28 09:04:00,zustellung,Stuttgart
1635,640,640,2025-02-28 10:06:00,uebernahme,Frankfurt
1636,640,640,2025-02-28 10:03:00,scan_hub,Frankfurt
1637,641,641,2025-02-28 11:15:00,uebernahme,Stuttgart
1638,641,641,2025-02-28 10:56:00,scan_hub,Berlin
1639,642,642,2025-02-21 08:24:00,uebernahme,Berlin
1640,642,642,2025-02-21 08:06:00,scan_hub,Leipzig
1641,642,642,2025-02-21 07:39:00,zustellung,Hamburg
1642,643,643,2025-02-21 08:50:00,uebernahme,Köln
1643,643,643,2025-02-21 09:18:00,scan_hub,Stuttgart
1644,643,643,2025-02-21 09:28:00,zustellung,Köln
1645,644,644,2025-02-21 10:50:00,uebernahme,Frankfurt
1646,644,644,2025-02-21 10:11:00,scan_hub,München
1647,645,645,2025-02-21 10:01:00,uebernahme,München
1648,645,645,2025-02-21 10:17:00,scan_hub,Köln
1649,645,645,2025-02-21 09:55:00,zustellung,Köln
1650,646,646,2025-02-21 11:26:00,uebernahme,Stuttgart
1651,646,646,2025-02-21 11:28:00,scan_hub,Leipzig
1652,646,646,2025-02-21 11:42:00,zustellung,München
1653,647,647,2025-02-21 14:41:00,uebernahme,Berlin
1654,647,647,2025-02-21 14:55:00,scan_hub,Berlin
1655,647,647,2025-02-21 14:33:00,zustellung,Köln
1656,648,648,2025-02-01 07:56:00,uebernahme,Leipzig
1657,648,648,2025-02-01 08:18:00,scan_hub,Leipzig
1658,649,649,2025-02-01 09:05:00,uebernahme,München
1659,649,649,2025-02-01 08:21:00,scan_hub,Hamburg
1660,649,649,2025-02-01 08:31:00,zustellung,Frankfurt
1661,650,650,2025-02-01 10:30:00,uebernahme,Hamburg
1662,650,650,2025-02-01 10:22:00,scan_hub,Hamburg
1663,650,650,2025-02-01 10:08:00,zustellung,Frankfurt
1664,651,651,2025-02-01 10:41:00,uebernahme,Leipzig
1665,651,651,2025-02-01 11:07:00,scan_hub,Stuttgart
1666,651,651,2025-02-01 10:43:00,zustellung,Berlin
1667,652,652,2025-01-13 07:58:00,uebernahme,München
1668,652,652,2025-01-13 08:00:00,scan_hub,Köln
1669,652,652,2025-01-13 07:20:00,zustellung,Stuttgart
1670,653,653,2025-01-13 10:01:00,uebernahme,Berlin
1671,653,653,2025-01-13 09:46:00,scan_hub,Köln
1672,653,653,2025-01-13 10:01:00,zustellung,München
1673,654,654,2025-01-13 09:37:00,uebernahme,München
1674,654,654,2025-01-13 10:04:00,scan_hub,Köln
1675,654,654,2025-01-13 10:10:00,zustellung,Leipzig
1676,655,655,2025-01-13 12:45:00,uebernahme,Frankfurt
1677,655,655,2025-01-13 12:29:00,scan_hub,Frankfurt
1678,656,656,2025-05-07 08:46:00,uebernahme,Frankfurt
1679,656,656,2025-05-07 08:09:00,scan_hub,Leipzig
1680,656,656,2025-05-07 08:30:00,zustellung,Berlin
1681,657,657,2025-05-07 09:51:00,uebernahme,Frankfurt
1682,657,657,2025-05-07 09:37:00,scan_hub,Stuttgart
1683,657,657,2025-05-07 09:53:00,zustellung,Köln
1684,658,658,2025-03-06 09:10:00,uebernahme,Köln
1685,658,658,2025-03-06 08:56:00,scan_hub,Frankfurt
1686,658,658,2025-03-06 09:00:00,zustellung,Hamburg
1687,659,659,2025-03-06 09:18:00,uebernahme,München
1688,659,659,2025-03-06 09:23:00,scan_hub,München
1689,660,660,2025-03-06 09:41:00,uebernahme,München
1690,660,660,2025-03-06 09:28:00,scan_hub,Frankfurt
1691,660,660,2025-03-06 10:07:00,zustellung,Frankfurt
1692,661,661,2025-03-06 11:03:00,uebernahme,Frankfurt
1693,661,661,2025-03-06 11:05:00,scan_hub,Köln
1694,661,661,2025-03-06 10:41:00,zustellung,Berlin
1695,662,662,2025-03-06 11:36:00,uebernahme,Köln
1696,662,662,2025-03-06 11:42:00,scan_hub,Köln
1697,662,662,2025-03-06 12:19:00,zustellung,Stuttgart
1698,663,663,2025-03-22 08:02:00,uebernahme,Stuttgart
1699,663,663,2025-03-22 08:22:00,scan_hub,Hamburg
1700,663,663,2025-03-22 08:04:00,zustellung,Berlin
1701,664,664,2025-03-22 08:28:00,uebernahme,Leipzig
1702,664,664,2025-03-22 08:49:00,scan_hub,Frankfurt
1703,664,664,2025-03-22 08:49:00,zustellung,Frankfurt
1704,665,665,2025-03-22 10:12:00,uebernahme,Stuttgart
1705,665,665,2025-03-22 10:04:00,scan_hub,Berlin
1706,666,666,2025-03-22 10:55:00,uebernahme,Stuttgart
1707,666,666,2025-03-22 10:54:00,scan_hub,Köln
1708,666,666,2025-03-22 11:01:00,zustellung,Berlin
1709,667,667,2025-04-23 07:19:00,uebernahme,Frankfurt
1710,667,667,2025-04-23 07:37:00,scan_hub,Leipzig
1711,667,667,2025-04-23 07:41:00,zustellung,Berlin
1712,668,668,2025-04-23 08:50:00,uebernahme,Köln
1713,668,668,2025-04-23 08:38:00,scan_hub,Köln
1714,669,669,2025-04-25 08:33:00,uebernahme,Leipzig
1715,669,669,2025-04-25 08:35:00,scan_hub,Frankfurt
1716,669,669,2025-04-25 08:09:00,zustellung,München
1717,670,670,2025-04-25 08:56:00,uebernahme,Hamburg
1718,670,670,2025-04-25 09:11:00,scan_hub,Berlin
1719,670,670,2025-04-25 08:54:00,zustellung,Stuttgart
1720,671,671,2025-04-25 11:23:00,uebernahme,Berlin
1721,671,671,2025-04-25 11:13:00,scan_hub,Köln
1722,671,671,2025-04-25 11:35:00,zustellung,München
1723,672,672,2025-04-25 10:58:00,uebernahme,Hamburg
1724,672,672,2025-04-25 11:03:00,scan_hub,Stuttgart
1725,672,672,2025-04-25 10:39:00,zustellung,Frankfurt
1726,673,673,2025-02-15 07:30:00,uebernahme,Stuttgart
1727,673,673,2025-02-15 07:58:00,scan_hub,Leipzig
1728,674,674,2025-02-15 09:17:00,uebernahme,Stuttgart
1729,674,674,2025-02-15 09:03:00,scan_hub,München
1730,674,674,2025-02-15 08:57:00,zustellung,München
1731,675,675,2025-02-15 09:23:00,uebernahme,Berlin
1732,675,675,2025-02-15 09:51:00,scan_hub,München
1733,676,676,2025-02-15 11:09:00,uebernahme,München
1734,676,676,2025-02-15 11:16:00,scan_hub,Stuttgart
1735,677,677,2025-03-08 09:05:00,uebernahme,Berlin
1736,677,677,2025-03-08 08:46:00,scan_hub,Frankfurt
1737,677,677,2025-03-08 09:20:00,zustellung,Stuttgart
1738,678,678,2025-03-08 09:43:00,uebernahme,Stuttgart
1739,678,678,2025-03-08 10:13:00,scan_hub,Berlin
1740,679,679,2025-03-08 09:49:00,uebernahme,Leipzig
1741,679,679,2025-03-08 09:58:00,scan_hub,Köln
1742,679,679,2025-03-08 09:46:00,zustellung,Berlin
1743,680,680,2025-04-16 07:23:00,uebernahme,Berlin
1744,680,680,2025-04-16 07:21:00,scan_hub,Frankfurt
1745,681,681,2025-04-16 08:26:00,uebernahme,Hamburg
1746,681,681,2025-04-16 09:13:00,scan_hub,Hamburg
1747,682,682,2025-04-16 10:10:00,uebernahme,München
1748,682,682,2025-04-16 10:04:00,scan_hub,Hamburg
1749,683,683,2025-04-16 11:31:00,uebernahme,Berlin
1750,683,683,2025-04-16 10:53:00,scan_hub,Köln
1751,684,684,2025-04-16 11:33:00,uebernahme,München
1752,684,684,2025-04-16 11:31:00,scan_hub,Berlin
1753,685,685,2025-04-16 12:32:00,uebernahme,Hamburg
1754,685,685,2025-04-16 12:01:00,scan_hub,Köln
1755,686,686,2025-05-04 08:16:00,uebernahme,Berlin
1756,686,686,2025-05-04 07:53:00,scan_hub,Leipzig
1757,687,687,2025-05-04 10:22:00,uebernahme,Berlin
1758,687,687,2025-05-04 10:57:00,scan_hub,Frankfurt
1759,688,688,2025-03-31 07:29:00,uebernahme,Leipzig
1760,688,688,2025-03-31 07:15:00,scan_hub,Leipzig
1761,689,689,2025-03-31 10:52:00,uebernahme,Stuttgart
1762,689,689,2025-03-31 10:42:00,scan_hub,Köln
1763,690,690,2025-04-01 09:25:00,uebernahme,Leipzig
1764,690,690,2025-04-01 09:33:00,scan_hub,Leipzig
1765,691,691,2025-04-01 08:31:00,uebernahme,Hamburg
1766,691,691,2025-04-01 08:55:00,scan_hub,Frankfurt
1767,691,691,2025-04-01 09:05:00,zustellung,Stuttgart
1768,692,692,2025-04-01 09:16:00,uebernahme,Berlin
1769,692,692,2025-04-01 09:41:00,scan_hub,Frankfurt
1770,693,693,2025-04-01 10:18:00,uebernahme,München
1771,693,693,2025-04-01 10:40:00,scan_hub,Leipzig
1772,694,694,2025-02-16 07:43:00,uebernahme,Frankfurt
1773,694,694,2025-02-16 08:02:00,scan_hub,Köln
1774,695,695,2025-02-16 09:19:00,uebernahme,Leipzig
1775,695,695,2025-02-16 09:26:00,scan_hub,Leipzig
1776,696,696,2025-01-16 08:47:00,uebernahme,Hamburg
1777,696,696,2025-01-16 08:40:00,scan_hub,Köln
1778,696,696,2025-01-16 08:39:00,zustellung,Stuttgart
1779,697,697,2025-01-16 09:11:00,uebernahme,München
1780,697,697,2025-01-16 08:59:00,scan_hub,Hamburg
1781,697,697,2025-01-16 08:57:00,zustellung,München
1782,698,698,2025-01-16 10:28:00,uebernahme,Hamburg
1783,698,698,2025-01-16 10:24:00,scan_hub,Hamburg
1784,698,698,2025-01-16 10:08:00,zustellung,München
1785,699,699,2025-01-16 11:20:00,uebernahme,Hamburg
1786,699,699,2025-01-16 11:45:00,scan_hub,Hamburg
1787,699,699,2025-01-16 11:24:00,zustellung,Frankfurt
1788,700,700,2025-01-16 12:48:00,uebernahme,Köln
1789,700,700,2025-01-16 12:16:00,scan_hub,Leipzig
1790,701,701,2025-02-11 07:30:00,uebernahme,Hamburg
1791,701,701,2025-02-11 08:14:00,scan_hub,Frankfurt
1792,701,701,2025-02-11 07:44:00,zustellung,Leipzig
1793,702,702,2025-02-11 08:48:00,uebernahme,München
1794,702,702,2025-02-11 09:03:00,scan_hub,Frankfurt
1795,702,702,2025-02-11 08:34:00,zustellung,Hamburg
1796,703,703,2025-02-11 10:14:00,uebernahme,Hamburg
1797,703,703,2025-02-11 09:44:00,scan_hub,Leipzig
1798,704,704,2025-02-11 10:59:00,uebernahme,Leipzig
1799,704,704,2025-02-11 11:19:00,scan_hub,Berlin
1800,704,704,2025-02-11 11:33:00,zustellung,Hamburg
1801,705,705,2025-02-11 11:41:00,uebernahme,Frankfurt
1802,705,705,2025-02-11 12:13:00,scan_hub,München
1803,705,705,2025-02-11 12:14:00,zustellung,Hamburg
1804,706,706,2025-05-09 08:06:00,uebernahme,Stuttgart
1805,706,706,2025-05-09 08:19:00,scan_hub,Hamburg
1806,706,706,2025-05-09 08:30:00,zustellung,Hamburg
1807,707,707,2025-05-09 09:25:00,uebernahme,Stuttgart
1808,707,707,2025-05-09 09:21:00,scan_hub,Frankfurt
1809,708,708,2025-05-09 09:58:00,uebernahme,Leipzig
1810,708,708,2025-05-09 09:42:00,scan_hub,Köln
1811,709,709,2025-05-09 10:11:00,uebernahme,Berlin
1812,709,709,2025-05-09 10:51:00,scan_hub,Köln
1813,710,710,2025-05-09 13:01:00,uebernahme,München
1814,710,710,2025-05-09 13:01:00,scan_hub,Stuttgart
1815,711,711,2025-01-21 07:42:00,uebernahme,Berlin
1816,711,711,2025-01-21 07:51:00,scan_hub,Hamburg
1817,711,711,2025-01-21 07:46:00,zustellung,Stuttgart
1818,712,712,2025-01-21 10:50:00,uebernahme,München
1819,712,712,2025-01-21 10:02:00,scan_hub,Berlin
1820,712,712,2025-01-21 10:10:00,zustellung,Hamburg
1821,713,713,2025-03-24 09:15:00,uebernahme,Leipzig
1822,713,713,2025-03-24 09:29:00,scan_hub,Leipzig
