workpiece_id,order_id,machine_id,serial,net_weight_g,scrap_g,gross_weight_g,cycle_seconds,ok
1380,190,1,WP-0190-03,355.8,6.7,362.5,153,true
1381,190,1,WP-0190-04,400.2,5.4,405.6,113,true
1382,190,1,WP-0190-05,149.4,5.7,155.1,61,true
1383,190,1,WP-0190-06,190.9,6.2,197.1,100,true
1384,190,1,WP-0190-07,284.1,1.0,285.1,129,true
1385,190,1,WP-0190-08,348.0,3.0,351.0,55,true
1386,190,1,WP-0190-09,400.6,1.8,402.4,173,true
1387,190,1,WP-0190-10,395.5,5.1,400.6,119,true
1388,190,1,WP-0190-11,365.8,3.8,369.6,85,true
1389,190,1,WP-0190-12,191.4,3.3,194.7,49,true
1390,191,5,WP-0191-01,364.7,6.3,371.0,173,true
1391,191,5,WP-0191-02,448.9,6.8,455.7,41,true
1392,191,5,WP-0191-03,171.3,0.5,171.8,150,true
1393,191,5,WP-0191-04,423.2,6.9,430.1,112,true
1394,191,5,WP-0191-05,407.1,2.2,409.3,118,true
1395,191,5,WP-0191-06,442.2,4.9,447.1,122,true
1396,191,5,WP-0191-07,293.4,5.1,298.5,116,true
1397,191,5,WP-0191-08,228.8,7.2,236.0,109,true
1398,191,5,WP-0191-09,184.6,8.0,192.6,126,true
1399,191,5,WP-0191-10,354.3,7.6,361.9,97,true
1400,192,3,WP-0192-01,428.6,3.4,432.0,142,true
1401,192,3,WP-0192-02,415.2,7.4,422.6,116,true
1402,192,3,WP-0192-03,186.5,3.3,189.8,78,true
1403,192,3,WP-0192-04,300.3,0.8,301.1,49,true
1404,192,3,WP-0192-05,359.2,2.7,361.9,72,true
1405,192,3,WP-0192-06,444.1,2.0,446.1,135,true
1406,192,3,WP-0192-07,265.1,3.2,268.3,136,true
1407,192,3,WP-0192-08,299.8,4.8,304.6,131,true
1408,192,3,WP-0192-09,214.9,4.0,218.9,146,true
1409,192,3,WP-0192-10,367.2,4.9,372.1,148,true
1410,192,3,WP-0192-11,149.5,5.0,154.5,130,true
1411,193,7,WP-0193-01,289.9,4.0,293.9,118,true
1412,193,7,WP-0193-02,208.7,4.6,213.3,54,true
1413,193,7,WP-0193-03,229.5,2.5,232.0,121,true
1414,193,7,WP-0193-04,195.8,1.7,197.5,104,true
1415,193,7,WP-0193-05,265.1,7.9,273.0,163,true
1416,193,7,WP-0193-06,245.0,2.3,247.3,114,true
1417,193,7,WP-0193-07,251.9,2.9,254.8,98,true
1418,193,7,WP-0193-08,422.6,6.6,429.2,142,true
1419,193,7,WP-0193-09,125.0,6.7,131.7,100,true
1420,193,7,WP-0193-10,172.5,5.5,178.0,77,true
1421,193,7,WP-0193-11,206.2,6.7,212.9,111,true
1422,194,1,WP-0194-01,194.1,1.0,195.1,177,true
1423,194,1,WP-0194-02,314.0,2.4,316.4,180,true
1424,194,1,WP-0194-03,178.4,5.2,183.6,80,true
1425,194,1,WP-0194-04,157.4,1.1,158.5,120,true
1426,194,1,WP-0194-05,287.9,3.1,291.0,159,true
1427,194,1,WP-0194-06,277.3,2.0,279.3,145,true
1428,194,1,WP-0194-07,402.6,2.6,405.2,70,true
1429,195,7,WP-0195-01,357.5,4.1,361.6,144,true
1430,195,7,WP-0195-02,258.6,2.4,261.0,114,true
1431,195,7,WP-0195-03,273.1,5.1,278.2,53,true
1432,195,7,WP-0195-04,269.8,7.9,277.7,94,true
1433,195,7,WP-0195-05,274.2,3.3,277.5,124,true
1434,195,7,WP-0195-06,176.1,2.9,179.0,90,true
1435,195,7,WP-0195-07,327.3,2.5,329.8,162,true
1436,195,7,WP-0195-08,373.0,2.4,375.4,89,true
1437,195,7,WP-0195-09,196.4,8.0,204.4,83,true
1438,195,7,WP-0195-10,387.4,5.5,392.9,137,true
1439,195,7,WP-0195-11,398.8,6.5,405.3,152,true
1440,195,7,WP-0195-12,403.7,0.5,404.2,127,true
1441,196,2,WP-0196-01,314.6,6.3,320.9,125,true
1442,196,2,WP-0196-02,302.6,7.0,309.6,153,true
1443,196,2,WP-0196-03,132.8,3.7,136.5,114,true
1444,197,10,WP-0197-01,172.5,0.5,173.0,62,true
1445,197,10,WP-0197-02,148.2,6.7,154.9,121,true
1446,197,10,WP-0197-03,222.4,1.8,224.2,124,true
1447,197,10,WP-0197-04,143.0,6.6,149.6,178,true
1448,197,10,WP-0197-05,374.8,4.0,378.8,169,true
1449,197,10,WP-0197-06,455.6,5.1,460.7,122,true
1450,197,10,WP-0197-07,174.4,6.7,181.1,72,true
1451,197,10,WP-0197-08,295.6,1.0,296.6,65,true
1452,197,10,WP-0197-09,380.2,4.9,385.1,101,true
1453,198,2,WP-0198-01,126.5,6.8,133.3,45,true
1454,198,2,WP-0198-02,162.2,3.8,166.0,42,true
1455,198,2,WP-0198-03,341.9,0.8,342.7,93,true
1456,198,2,WP-0198-04,334.2,4.0,338.2,154,true
1457,198,2,WP-0198-05,246.6,2.4,249.0,176,true
1458,198,2,WP-0198-06,133.1,0.7,133.8,82,true
1459,198,2,WP-0198-07,427.7,4.9,432.6,82,true
1460,198,2,WP-0198-08,201.2,7.1,208.3,111,true
1461,198,2,WP-0198-09,140.9,3.4,144.3,56,true
1462,198,2,WP-0198-10,148.1,4.4,152.5,98,true
1463,199,8,WP-0199-01,264.6,4.8,269.4,47,true
1464,199,8,WP-0199-02,419.7,5.0,424.7,141,true
1465,199,8,WP-0199-03,336.6,1.0,337.6,73,true
1466,199,8,WP-0199-04,307.5,5.2,312.7,123,true
1467,199,8,WP-0199-05,176.5,6.9,183.4,139,true
1468,200,7,WP-0200-01,471.6,5.5,477.1,168,true
1469,200,7,WP-0200-02,347.5,0.5,348.0,87,true
1470,200,7,WP-0200-03,357.5,2.0,359.5,173,true
1471,200,7,WP-0200-04,145.2,2.8,148.0,148,true
1472,200,7,WP-0200-05,282.5,6.0,288.5,96,true
