reading_id,machine_id,recorded_at,temperature_c,vibration_rms,power_kw,energy_kwh
1260,12,2025-03-02 08:00:00,59.7,0.44,26.39,6.598
1261,1,2025-03-02 08:15:00,60.5,1.59,3.43,0.858
1262,2,2025-03-02 08:15:00,46.3,2.44,8.34,2.085
1263,3,2025-03-02 08:15:00,52.5,0.69,5.15,1.288
1264,4,2025-03-02 08:15:00,38.7,5.1,6.25,1.562
1265,5,2025-03-02 08:15:00,48.9,1.86,6.42,1.605
1266,6,2025-03-02 08:15:00,82.1,1.8,11.65,2.913
1267,7,2025-03-02 08:15:00,54.3,4.6,13.97,3.493
1268,8,2025-03-02 08:15:00,47.7,2.04,16.11,4.027
1269,9,2025-03-02 08:15:00,78.6,3.99,16.66,4.165
1270,10,2025-03-02 08:15:00,47.0,2.22,9.07,2.268
1271,11,2025-03-02 08:15:00,72.7,0.62,20.29,5.072
1272,12,2025-03-02 08:15:00,88.0,4.89,13.28,3.32
1273,1,2025-03-02 08:30:00,70.0,5.91,3.42,0.855
1274,2,2025-03-02 08:30:00,71.6,5.89,4.82,1.205
1275,3,2025-03-02 08:30:00,52.6,3.18,11.12,2.78
1276,4,2025-03-02 08:30:00,69.4,5.86,13.63,3.408
1277,5,2025-03-02 08:30:00,88.8,2.24,7.21,1.802
1278,6,2025-03-02 08:30:00,41.9,5.52,10.53,2.632
1279,7,2025-03-02 08:30:00,70.9,1.78,16.55,4.138
1280,8,2025-03-02 08:30:00,47.3,2.75,19.23,4.808
1281,9,2025-03-02 08:30:00,53.8,4.17,21.71,5.428
1282,10,2025-03-02 08:30:00,43.3,2.62,9.37,2.342
1283,11,2025-03-02 08:30:00,38.7,5.33,16.9,4.225
1284,12,2025-03-02 08:30:00,87.0,6.22,20.34,5.085
1285,1,2025-03-02 08:45:00,52.3,5.0,6.12,1.53
1286,2,2025-03-02 08:45:00,44.0,5.51,4.99,1.248
1287,3,2025-03-02 08:45:00,39.5,1.14,12.37,3.092
1288,4,2025-03-02 08:45:00,71.7,4.9,7.55,1.887
1289,5,2025-03-02 08:45:00,69.5,3.96,7.82,1.955
1290,6,2025-03-02 08:45:00,66.4,0.58,7.98,1.995
1291,7,2025-03-02 08:45:00,39.8,3.6,7.19,1.798
1292,8,2025-03-02 08:45:00,72.4,5.22,16.85,4.213
1293,9,2025-03-02 08:45:00,66.8,3.47,14.66,3.665
1294,10,2025-03-02 08:45:00,72.2,6.11,21.0,5.25
1295,11,2025-03-02 08:45:00,78.6,5.44,20.04,5.01
1296,12,2025-03-02 08:45:00,59.1,0.92,18.28,4.57
1297,1,2025-03-02 09:00:00,73.5,2.13,3.48,0.87
1298,2,2025-03-02 09:00:00,61.0,6.44,6.08,1.52
1299,3,2025-03-02 09:00:00,64.3,2.4,9.77,2.442
1300,4,2025-03-02 09:00:00,52.8,1.92,9.36,2.34
1301,5,2025-03-02 09:00:00,47.4,5.39,7.61,1.903
1302,6,2025-03-02 09:00:00,42.0,4.07,11.45,2.862
1303,7,2025-03-02 09:00:00,41.2,5.81,8.57,2.143
1304,8,2025-03-02 09:00:00,41.3,4.79,18.73,4.683
1305,9,2025-03-02 09:00:00,73.9,2.68,10.38,2.595
1306,10,2025-03-02 09:00:00,85.2,5.3,16.12,4.03
1307,11,2025-03-02 09:00:00,72.9,5.02,17.49,4.372
1308,12,2025-03-02 09:00:00,61.4,2.29,16.42,4.105
1309,1,2025-03-02 09:15:00,55.7,4.28,8.76,2.19
1310,2,2025-03-02 09:15:00,48.5,0.47,10.38,2.595
1311,3,2025-03-02 09:15:00,75.4,2.11,6.55,1.637
1312,4,2025-03-02 09:15:00,67.9,0.7,8.38,2.095
1313,5,2025-03-02 09:15:00,45.8,0.75,7.07,1.768
1314,6,2025-03-02 09:15:00,41.2,5.82,15.8,3.95
1315,7,2025-03-02 09:15:00,76.4,0.92,15.67,3.917
1316,8,2025-03-02 09:15:00,75.9,6.0,17.15,4.287
1317,9,2025-03-02 09:15:00,60.8,5.9,14.37,3.592
1318,10,2025-03-02 09:15:00,52.4,1.14,10.75,2.688
1319,11,2025-03-02 09:15:00,84.0,4.96,11.19,2.797
1320,12,2025-03-02 09:15:00,73.3,3.6,20.09,5.022
1321,1,2025-03-02 09:30:00,44.0,3.25,6.91,1.728
1322,2,2025-03-02 09:30:00,61.4,4.67,7.82,1.955
1323,3,2025-03-02 09:30:00,63.4,5.33,10.99,2.748
1324,4,2025-03-02 09:30:00,38.0,3.25,5.66,1.415
1325,5,2025-03-02 09:30:00,55.9,3.81,13.58,3.395
1326,6,2025-03-02 09:30:00,73.2,3.57,11.94,2.985
1327,7,2025-03-02 09:30:00,53.1,2.15,10.95,2.737
1328,8,2025-03-02 09:30:00,55.9,1.74,13.15,3.288
1329,9,2025-03-02 09:30:00,46.6,4.09,15.63,3.908
1330,10,2025-03-02 09:30:00,78.0,4.93,17.24,4.31
1331,11,2025-03-02 09:30:00,77.4,5.65,11.05,2.763
1332,12,2025-03-02 09:30:00,51.1,4.16,24.81,6.202
1333,1,2025-03-02 09:45:00,46.9,4.59,6.95,1.738
1334,2,2025-03-02 09:45:00,91.4,3.08,5.6,1.4
1335,3,2025-03-02 09:45:00,38.7,5.25,10.4,2.6
1336,4,2025-03-02 09:45:00,87.5,2.45,9.67,2.417
1337,5,2025-03-02 09:45:00,55.9,3.11,14.73,3.683
1338,6,2025-03-02 09:45:00,91.1,6.44,9.31,2.328
1339,7,2025-03-02 09:45:00,38.1,2.12,10.79,2.697
1340,8,2025-03-02 09:45:00,64.4,2.54,17.2,4.3
1341,9,2025-03-02 09:45:00,39.9,4.21,14.72,3.68
1342,10,2025-03-02 09:45:00,75.7,3.82,14.29,3.572
1343,11,2025-03-02 09:45:00,67.5,1.17,15.53,3.882
1344,12,2025-03-02 09:45:00,60.2,6.26,20.54,5.135
1345,1,2025-03-02 10:00:00,86.5,6.27,6.38,1.595
1346,2,2025-03-02 10:00:00,49.1,0.84,5.34,1.335
1347,3,2025-03-02 10:00:00,82.3,3.53,9.39,2.348
1348,4,2025-03-02 10:00:00,50.7,2.52,12.26,3.065
1349,5,2025-03-02 10:00:00,46.7,4.73,7.87,1.968
1350,6,2025-03-02 10:00:00,74.6,1.02,6.99,1.748
1351,7,2025-03-02 10:00:00,82.5,0.98,8.73,2.183
1352,8,2025-03-02 10:00:00,46.3,4.23,7.64,1.91
1353,9,2025-03-02 10:00:00,71.4,2.2,11.39,2.848
1354,10,2025-03-02 10:00:00,49.9,2.77,23.57,5.893
1355,11,2025-03-02 10:00:00,51.2,2.34,17.19,4.298
1356,12,2025-03-02 10:00:00,69.1,0.93,14.89,3.723
1357,1,2025-03-02 10:15:00,71.4,3.84,4.85,1.212
1358,2,2025-03-02 10:15:00,86.7,1.37,5.34,1.335
1359,3,2025-03-02 10:15:00,86.8,3.38,9.94,2.485
1360,4,2025-03-02 10:15:00,46.3,4.73,7.72,1.93
1361,5,2025-03-02 10:15:00,84.0,3.64,13.42,3.355
1362,6,2025-03-02 10:15:00,43.4,5.39,10.16,2.54
1363,7,2025-03-02 10:15:00,88.5,5.77,7.65,1.913
1364,8,2025-03-02 10:15:00,46.8,4.43,9.09,2.272
1365,9,2025-03-02 10:15:00,46.5,4.61,14.55,3.638
1366,10,2025-03-02 10:15:00,65.5,2.91,21.85,5.463
1367,11,2025-03-02 10:15:00,56.7,3.62,22.99,5.747
1368,12,2025-03-02 10:15:00,41.3,2.43,20.79,5.197
1369,1,2025-03-02 10:30:00,52.7,5.59,5.64,1.41
1370,2,2025-03-02 10:30:00,77.9,0.89,8.83,2.208
1371,3,2025-03-02 10:30:00,80.9,1.13,10.88,2.72
1372,4,2025-03-02 10:30:00,61.0,6.09,13.32,3.33
1373,5,2025-03-02 10:30:00,49.0,4.31,14.85,3.712
1374,6,2025-03-02 10:30:00,83.4,2.27,7.76,1.94
1375,7,2025-03-02 10:30:00,72.4,5.01,16.11,4.027
1376,8,2025-03-02 10:30:00,54.1,1.9,11.4,2.85
1377,9,2025-03-02 10:30:00,68.1,1.0,20.83,5.207
1378,10,2025-03-02 10:30:00,51.1,3.38,22.03,5.508
1379,11,2025-03-02 10:30:00,80.2,1.6,12.47,3.118
1380,12,2025-03-02 10:30:00,76.9,0.94,19.51,4.878
1381,1,2025-03-02 10:45:00,50.2,6.27,8.18,2.045
1382,2,2025-03-02 10:45:00,66.4,2.88,8.36,2.09
1383,3,2025-03-02 10:45:00,87.1,1.07,5.13,1.282
1384,4,2025-03-02 10:45:00,77.0,1.05,11.22,2.805
1385,5,2025-03-02 10:45:00,47.7,3.62,11.4,2.85
1386,6,2025-03-02 10:45:00,71.6,3.21,8.83,2.208
1387,7,2025-03-02 10:45:00,51.4,4.35,11.5,2.875
1388,8,2025-03-02 10:45:00,70.0,1.47,13.24,3.31
1389,9,2025-03-02 10:45:00,60.7,2.04,16.92,4.23
1390,10,2025-03-02 10:45:00,52.6,5.29,13.0,3.25
1391,11,2025-03-02 10:45:00,41.1,2.95,13.43,3.357
1392,12,2025-03-02 10:45:00,47.5,3.15,17.7,4.425
1393,1,2025-03-02 11:00:00,68.7,1.15,4.39,1.097
1394,2,2025-03-02 11:00:00,62.9,2.88,8.42,2.105
1395,3,2025-03-02 11:00:00,64.3,5.27,6.52,1.63
1396,4,2025-03-02 11:00:00,76.3,2.59,12.89,3.223
1397,5,2025-03-02 11:00:00,42.4,1.09,13.08,3.27
1398,6,2025-03-02 11:00:00,82.9,1.03,9.8,2.45
1399,7,2025-03-02 11:00:00,83.6,0.9,18.69,4.673
1400,8,2025-03-02 11:00:00,72.8,6.01,20.03,5.008
1401,9,2025-03-02 11:00:00,44.5,5.33,12.86,3.215
1402,10,2025-03-02 11:00:00,61.0,3.72,16.49,4.122
1403,11,2025-03-02 11:00:00,49.3,4.4,21.27,5.317
1404,12,2025-03-02 11:00:00,54.1,2.01,23.46,5.865
1405,1,2025-03-02 11:15:00,70.4,4.11,3.46,0.865
1406,2,2025-03-02 11:15:00,62.7,3.16,6.66,1.665
1407,3,2025-03-02 11:15:00,77.0,5.1,11.99,2.998
1408,4,2025-03-02 11:15:00,79.8,2.24,6.3,1.575
1409,5,2025-03-02 11:15:00,64.8,5.41,7.41,1.853
1410,6,2025-03-02 11:15:00,65.0,4.85,11.45,2.862
1411,7,2025-03-02 11:15:00,51.7,5.27,9.01,2.252
1412,8,2025-03-02 11:15:00,83.8,5.77,13.42,3.355
1413,9,2025-03-02 11:15:00,65.0,2.47,10.08,2.52
1414,10,2025-03-02 11:15:00,83.9,4.47,21.98,5.495
1415,11,2025-03-02 11:15:00,70.7,1.38,19.06,4.765
1416,12,2025-03-02 11:15:00,51.7,3.79,23.35,5.838
1417,1,2025-03-02 11:30:00,85.1,5.94,3.7,0.925
1418,2,2025-03-02 11:30:00,61.8,1.85,6.05,1.512
1419,3,2025-03-02 11:30:00,89.7,2.22,12.22,3.055
1420,4,2025-03-02 11:30:00,88.0,0.86,9.04,2.26
1421,5,2025-03-02 11:30:00,84.2,5.38,9.58,2.395
1422,6,2025-03-02 11:30:00,71.9,2.68,10.85,2.712
1423,7,2025-03-02 11:30:00,49.9,3.37,12.79,3.197
1424,8,2025-03-02 11:30:00,70.4,4.59,17.45,4.362
1425,9,2025-03-02 11:30:00,82.2,4.95,8.52,2.13
1426,10,2025-03-02 11:30:00,66.6,4.64,17.79,4.447
1427,11,2025-03-02 11:30:00,47.4,3.66,11.55,2.888
1428,12,2025-03-02 11:30:00,59.8,3.51,10.36,2.59
1429,1,2025-03-02 11:45:00,40.1,1.29,5.27,1.317
1430,2,2025-03-02 11:45:00,67.1,3.9,7.79,1.948
1431,3,2025-03-02 11:45:00,44.4,4.57,5.46,1.365
1432,4,2025-03-02 11:45:00,65.1,2.44,6.94,1.735
1433,5,2025-03-02 11:45:00,68.5,1.39,6.44,1.61
1434,6,2025-03-02 11:45:00,71.5,1.85,7.97,1.992
1435,7,2025-03-02 11:45:00,39.1,1.08,8.92,2.23
1436,8,2025-03-02 11:45:00,68.6,4.11,14.24,3.56
1437,9,2025-03-02 11:45:00,55.0,2.74,18.49,4.622
1438,10,2025-03-02 11:45:00,76.2,4.61,10.95,2.737
1439,11,2025-03-02 11:45:00,60.0,2.98,13.44,3.36
1440,12,2025-03-02 11:45:00,87.7,3.62,18.29,4.572
1441,1,2025-03-02 12:00:00,77.9,3.63,4.82,1.205
1442,2,2025-03-02 12:00:00,47.8,3.7,7.67,1.917
1443,3,2025-03-02 12:00:00,58.6,4.27,9.07,2.268
1444,4,2025-03-02 12:00:00,49.9,5.02,12.69,3.172
1445,5,2025-03-02 12:00:00,69.0,1.15,7.43,1.857
1446,6,2025-03-02 12:00:00,58.7,1.78,10.67,2.667
1447,7,2025-03-02 12:00:00,90.8,3.62,9.12,2.28
1448,8,2025-03-02 12:00:00,69.6,1.58,13.52,3.38
1449,9,2025-03-02 12:00:00,70.6,3.37,8.9,2.225
1450,10,2025-03-02 12:00:00,68.5,4.2,23.39,5.848
1451,11,2025-03-02 12:00:00,67.3,3.56,11.86,2.965
1452,12,2025-03-02 12:00:00,84.2,4.87,24.65,6.162
1453,1,2025-03-02 12:15:00,81.2,2.68,4.65,1.163
1454,2,2025-03-02 12:15:00,47.9,4.18,10.5,2.625
1455,3,2025-03-02 12:15:00,48.6,5.52,10.31,2.578
1456,4,2025-03-02 12:15:00,68.8,1.62,9.81,2.453
1457,5,2025-03-02 12:15:00,61.7,4.53,6.08,1.52
1458,6,2025-03-02 12:15:00,45.8,2.37,12.83,3.208
1459,7,2025-03-02 12:15:00,71.1,0.85,8.71,2.178
1460,8,2025-03-02 12:15:00,52.0,6.47,12.63,3.158
1461,9,2025-03-02 12:15:00,41.2,3.79,16.08,4.02
1462,10,2025-03-02 12:15:00,82.5,0.73,21.44,5.36
1463,11,2025-03-02 12:15:00,84.9,2.0,18.75,4.688
1464,12,2025-03-02 12:15:00,40.6,3.01,23.47,5.867
1465,1,2025-03-02 12:30:00,45.5,2.9,5.06,1.265
1466,2,2025-03-02 12:30:00,40.8,5.42,4.35,1.087
1467,3,2025-03-02 12:30:00,43.2,2.84,7.51,1.877
1468,4,2025-03-02 12:30:00,82.4,2.07,7.26,1.815
1469,5,2025-03-02 12:30:00,56.1,0.61,15.32,3.83
1470,6,2025-03-02 12:30:00,66.6,3.86,7.7,1.925
1471,7,2025-03-02 12:30:00,80.4,1.84,10.03,2.507
1472,8,2025-03-02 12:30:00,88.3,5.28,14.93,3.732
1473,9,2025-03-02 12:30:00,44.8,0.52,12.44,3.11
1474,10,2025-03-02 12:30:00,42.7,2.27,10.2,2.55
1475,11,2025-03-02 12:30:00,76.7,1.34,16.67,4.168
1476,12,2025-03-02 12:30:00,40.6,4.92,15.55,3.888
1477,1,2025-03-02 12:45:00,56.4,1.9,7.32,1.83
1478,2,2025-03-02 12:45:00,54.2,5.73,4.2,1.05
1479,3,2025-03-02 12:45:00,70.2,5.53,6.01,1.502
1480,4,2025-03-02 12:45:00,78.6,6.03,6.09,1.522
1481,5,2025-03-02 12:45:00,81.4,5.63,15.14,3.785
1482,6,2025-03-02 12:45:00,45.0,0.84,9.03,2.257
1483,7,2025-03-02 12:45:00,85.2,3.15,10.95,2.737
1484,8,2025-03-02 12:45:00,86.3,0.82,19.11,4.777
1485,9,2025-03-02 12:45:00,82.6,5.9,10.39,2.598
1486,10,2025-03-02 12:45:00,70.1,6.07,19.87,4.968
1487,11,2025-03-02 12:45:00,67.7,1.22,18.11,4.527
1488,12,2025-03-02 12:45:00,76.7,1.87,15.6,3.9
1489,1,2025-03-02 13:00:00,81.6,3.44,9.12,2.28
1490,2,2025-03-02 13:00:00,48.5,4.23,4.6,1.15
1491,3,2025-03-02 13:00:00,71.8,6.45,6.3,1.575
1492,4,2025-03-02 13:00:00,41.9,2.81,6.22,1.555
1493,5,2025-03-02 13:00:00,82.2,1.48,11.64,2.91
1494,6,2025-03-02 13:00:00,83.9,4.59,7.88,1.97
1495,7,2025-03-02 13:00:00,82.6,0.48,15.61,3.902
1496,8,2025-03-02 13:00:00,70.2,4.95,13.06,3.265
1497,9,2025-03-02 13:00:00,48.1,2.77,8.43,2.107
1498,10,2025-03-02 13:00:00,72.6,3.42,12.77,3.192
1499,11,2025-03-02 13:00:00,60.5,2.3,15.11,3.777
1500,12,2025-03-02 13:00:00,85.6,4.65,17.69,4.423
1501,1,2025-03-02 13:15:00,39.0,6.25,3.78,0.945
1502,2,2025-03-02 13:15:00,46.6,1.13,9.07,2.268
1503,3,2025-03-02 13:15:00,84.8,4.32,7.48,1.87
1504,4,2025-03-02 13:15:00,61.7,3.33,6.35,1.587
1505,5,2025-03-02 13:15:00,76.7,0.8,6.51,1.627
1506,6,2025-03-02 13:15:00,53.6,5.44,15.93,3.982
1507,7,2025-03-02 13:15:00,39.7,4.12,14.32,3.58
1508,8,2025-03-02 13:15:00,75.8,4.56,20.28,5.07
1509,9,2025-03-02 13:15:00,90.5,3.43,10.11,2.527
1510,10,2025-03-02 13:15:00,66.3,0.49,17.7,4.425
1511,11,2025-03-02 13:15:00,61.6,2.17,20.98,5.245
1512,12,2025-03-02 13:15:00,82.7,4.41,21.21,5.303
1513,1,2025-03-02 13:30:00,78.4,5.35,7.79,1.948
1514,2,2025-03-02 13:30:00,87.3,3.16,9.24,2.31
1515,3,2025-03-02 13:30:00,50.5,2.61,11.72,2.93
1516,4,2025-03-02 13:30:00,91.4,2.94,7.12,1.78
1517,5,2025-03-02 13:30:00,77.1,5.94,13.58,3.395
1518,6,2025-03-02 13:30:00,64.9,4.57,12.98,3.245
1519,7,2025-03-02 13:30:00,38.2,1.97,16.04,4.01
1520,8,2025-03-02 13:30:00,56.4,2.26,20.37,5.093
1521,9,2025-03-02 13:30:00,41.6,0.61,10.27,2.567
1522,10,2025-03-02 13:30:00,56.6,3.58,21.88,5.47
1523,11,2025-03-02 13:30:00,55.2,3.99,21.09,5.272
1524,12,2025-03-02 13:30:00,62.6,4.72,17.95,4.487
1525,1,2025-03-02 13:45:00,82.2,5.31,7.3,1.825
1526,2,2025-03-02 13:45:00,55.1,5.76,8.95,2.237
1527,3,2025-03-02 13:45:00,78.3,3.82,7.09,1.772
1528,4,2025-03-02 13:45:00,56.9,3.27,6.89,1.722
1529,5,2025-03-02 13:45:00,84.8,4.42,13.01,3.252
1530,6,2025-03-02 13:45:00,75.9,1.46,8.05,2.013
1531,7,2025-03-02 13:45:00,70.3,4.25,9.99,2.498
1532,8,2025-03-02 13:45:00,83.1,2.59,15.47,3.868
1533,9,2025-03-02 13:45:00,44.4,0.59,11.22,2.805
1534,10,2025-03-02 13:45:00,62.8,2.51,17.39,4.348
1535,11,2025-03-02 13:45:00,79.0,3.58,23.55,5.888
1536,12,2025-03-02 13:45:00,74.2,2.34,20.11,5.027
1537,1,2025-03-02 14:00:00,54.6,5.73,5.95,1.488
1538,2,2025-03-02 14:00:00,89.0,5.17,8.08,2.02
1539,3,2025-03-02 14:00:00,79.1,1.63,11.56,2.89
1540,4,2025-03-02 14:00:00,84.1,2.01,10.98,2.745
1541,5,2025-03-02 14:00:00,59.9,5.59,12.41,3.103
1542,6,2025-03-02 14:00:00,91.9,3.77,11.98,2.995
1543,7,2025-03-02 14:00:00,74.9,3.01,14.27,3.567
1544,8,2025-03-02 14:00:00,61.0,4.4,18.7,4.675
1545,9,2025-03-02 14:00:00,43.2,2.44,10.31,2.578
1546,10,2025-03-02 14:00:00,77.2,0.76,19.06,4.765
1547,11,2025-03-02 14:00:00,60.6,1.28,13.36,3.34
1548,12,2025-03-02 14:00:00,69.6,2.58,15.04,3.76
1549,1,2025-03-02 14:15:00,38.4,0.47,5.89,1.472
1550,2,2025-03-02 14:15:00,70.4,1.24,6.19,1.548
1551,3,2025-03-02 14:15:00,51.4,1.66,5.93,1.482
1552,4,2025-03-02 14:15:00,54.8,2.36,6.62,1.655
1553,5,2025-03-02 14:15:00,40.0,0.87,12.87,3.217
1554,6,2025-03-02 14:15:00,47.6,3.93,16.01,4.003
1555,7,2025-03-02 14:15:00,48.3,3.05,8.37,2.092
1556,8,2025-03-02 14:15:00,61.9,0.77,16.04,4.01
1557,9,2025-03-02 14:15:00,82.0,3.4,20.02,5.005
1558,10,2025-03-02 14:15:00,75.8,4.67,10.77,2.692
1559,11,2025-03-02 14:15:00,79.5,3.02,25.24,6.31
1560,12,2025-03-02 14:15:00,61.6,1.75,14.09,3.522
1561,1,2025-03-02 14:30:00,39.6,3.85,7.25,1.812
1562,2,2025-03-02 14:30:00,71.5,3.22,8.51,2.127
1563,3,2025-03-02 14:30:00,38.1,1.16,5.46,1.365
1564,4,2025-03-02 14:30:00,77.9,2.56,5.86,1.465
1565,5,2025-03-02 14:30:00,55.2,5.62,6.16,1.54
1566,6,2025-03-02 14:30:00,77.3,1.23,12.82,3.205
1567,7,2025-03-02 14:30:00,84.1,3.95,14.77,3.692
1568,8,2025-03-02 14:30:00,54.6,4.45,11.81,2.953
1569,9,2025-03-02 14:30:00,55.0,4.0,11.81,2.953
1570,10,2025-03-02 14:30:00,70.4,2.08,22.88,5.72
1571,11,2025-03-02 14:30:00,59.5,2.19,11.04,2.76
1572,12,2025-03-02 14:30:00,46.2,3.74,12.37,3.092
1573,1,2025-03-02 14:45:00,47.6,3.01,7.28,1.82
1574,2,2025-03-02 14:45:00,84.6,5.63,5.18,1.295
1575,3,2025-03-02 14:45:00,55.8,4.19,9.51,2.377
1576,4,2025-03-02 14:45:00,87.3,2.03,9.58,2.395
1577,5,2025-03-02 14:45:00,59.5,3.26,14.04,3.51
1578,6,2025-03-02 14:45:00,80.9,4.78,9.71,2.428
1579,7,2025-03-02 14:45:00,53.6,6.28,10.01,2.502
1580,8,2025-03-02 14:45:00,73.1,5.61,18.79,4.697
1581,9,2025-03-02 14:45:00,87.0,1.82,17.2,4.3
1582,10,2025-03-02 14:45:00,81.6,0.97,15.37,3.842
1583,11,2025-03-02 14:45:00,66.3,3.18,19.78,4.945
1584,12,2025-03-02 14:45:00,57.8,4.3,21.67,5.418
1585,1,2025-03-02 15:00:00,76.7,5.05,7.38,1.845
1586,2,2025-03-02 15:00:00,68.2,2.43,8.81,2.203
1587,3,2025-03-02 15:00:00,64.8,2.13,6.36,1.59
1588,4,2025-03-02 15:00:00,63.7,1.14,7.93,1.982
1589,5,2025-03-02 15:00:00,75.4,6.48,10.45,2.612
1590,6,2025-03-02 15:00:00,38.6,5.88,14.09,3.522
1591,7,2025-03-02 15:00:00,72.9,1.27,15.9,3.975
1592,8,2025-03-02 15:00:00,48.4,5.24,11.07,2.768
1593,9,2025-03-02 15:00:00,86.7,4.07,11.58,2.895
1594,10,2025-03-02 15:00:00,83.8,3.57,23.16,5.79
1595,11,2025-03-02 15:00:00,67.2,6.0,10.3,2.575
1596,12,2025-03-02 15:00:00,83.6,2.5,22.68,5.67
1597,1,2025-03-02 15:15:00,48.2,5.74,7.9,1.975
1598,2,2025-03-02 15:15:00,74.0,5.64,4.44,1.11
1599,3,2025-03-02 15:15:00,45.8,0.57,7.0,1.75
1600,4,2025-03-02 15:15:00,65.0,3.41,8.97,2.243
1601,5,2025-03-02 15:15:00,90.9,1.6,8.94,2.235
1602,6,2025-03-02 15:15:00,74.2,5.29,10.36,2.59
1603,7,2025-03-02 15:15:00,65.3,0.44,16.81,4.202
1604,8,2025-03-02 15:15:00,59.3,5.83,14.92,3.73
1605,9,2025-03-02 15:15:00,47.9,3.7,16.41,4.103
1606,10,2025-03-02 15:15:00,63.1,0.69,15.91,3.978
1607,11,2025-03-02 15:15:00,83.0,2.38,12.54,3.135
1608,12,2025-03-02 15:15:00,55.3,5.82,18.98,4.745
1609,1,2025-03-02 15:30:00,80.0,2.01,4.09,1.022
1610,2,2025-03-02 15:30:00,52.4,4.59,6.61,1.653
1611,3,2025-03-02 15:30:00,42.1,1.82,9.39,2.348
1612,4,2025-03-02 15:30:00,73.6,2.94,5.65,1.413
1613,5,2025-03-02 15:30:00,78.7,4.62,11.77,2.942
1614,6,2025-03-02 15:30:00,39.7,6.34,9.43,2.357
1615,7,2025-03-02 15:30:00,67.4,2.58,7.68,1.92
1616,8,2025-03-02 15:30:00,89.8,0.74,18.61,4.652
1617,9,2025-03-02 15:30:00,71.8,5.6,8.23,2.058
1618,10,2025-03-02 15:30:00,91.6,5.57,21.75,5.438
1619,11,2025-03-02 15:30:00,90.1,0.8,16.33,4.082
1620,12,2025-03-02 15:30:00,61.3,2.82,22.57,5.643
1621,1,2025-03-02 15:45:00,84.3,5.88,7.7,1.925
1622,2,2025-03-02 15:45:00,87.3,2.64,10.76,2.69
1623,3,2025-03-02 15:45:00,56.3,1.48,7.88,1.97
1624,4,2025-03-02 15:45:00,82.8,5.97,12.89,3.223
1625,5,2025-03-02 15:45:00,91.0,2.35,7.47,1.867
1626,6,2025-03-02 15:45:00,79.0,4.03,7.41,1.853
1627,7,2025-03-02 15:45:00,72.0,5.92,13.31,3.328
1628,8,2025-03-02 15:45:00,83.6,1.05,19.75,4.938
1629,9,2025-03-02 15:45:00,77.6,2.72,19.52,4.88
1630,10,2025-03-02 15:45:00,89.5,0.88,15.76,3.94
1631,11,2025-03-02 15:45:00,42.7,5.12,16.04,4.01
1632,12,2025-03-02 15:45:00,39.1,1.71,19.88,4.97
1633,1,2025-03-02 16:00:00,81.9,1.72,5.52,1.38
1634,2,2025-03-02 16:00:00,70.2,4.5,4.46,1.115
1635,3,2025-03-02 16:00:00,62.9,1.49,8.97,2.243
1636,4,2025-03-02 16:00:00,89.7,2.64,13.8,3.45
1637,5,2025-03-02 16:00:00,38.7,4.25,10.84,2.71
1638,6,2025-03-02 16:00:00,75.9,4.25,13.91,3.478
1639,7,2025-03-02 16:00:00,69.8,5.44,14.5,3.625
1640,8,2025-03-02 16:00:00,41.9,5.47,9.62,2.405
1641,9,2025-03-02 16:00:00,70.8,5.54,13.02,3.255
1642,10,2025-03-02 16:00:00,91.5,0.66,17.18,4.295
1643,11,2025-03-02 16:00:00,60.4,4.1,19.92,4.98
1644,12,2025-03-02 16:00:00,51.2,0.59,25.41,6.353
1645,1,2025-03-02 16:15:00,57.8,3.8,7.4,1.85
1646,2,2025-03-02 16:15:00,84.2,3.08,4.89,1.222
1647,3,2025-03-02 16:15:00,74.2,4.52,4.69,1.173
1648,4,2025-03-02 16:15:00,91.6,5.79,11.56,2.89
1649,5,2025-03-02 16:15:00,42.0,6.26,7.98,1.995
1650,6,2025-03-02 16:15:00,41.0,0.75,12.17,3.042
1651,7,2025-03-02 16:15:00,57.4,1.6,16.73,4.183
1652,8,2025-03-02 16:15:00,88.8,1.0,18.56,4.64
1653,9,2025-03-02 16:15:00,42.9,3.03,8.23,2.058
1654,10,2025-03-02 16:15:00,83.9,4.26,20.66,5.165
1655,11,2025-03-02 16:15:00,62.4,4.08,23.89,5.973
1656,12,2025-03-02 16:15:00,62.4,5.11,19.57,4.893
1657,1,2025-03-02 16:30:00,69.2,5.97,4.03,1.008
1658,2,2025-03-02 16:30:00,89.2,1.45,7.35,1.837
1659,3,2025-03-02 16:30:00,56.6,2.0,8.83,2.208
1660,4,2025-03-02 16:30:00,92.0,1.35,11.93,2.982
1661,5,2025-03-02 16:30:00,68.3,5.58,12.53,3.132
1662,6,2025-03-02 16:30:00,38.8,1.47,11.04,2.76
1663,7,2025-03-02 16:30:00,44.5,4.35,11.09,2.772
1664,8,2025-03-02 16:30:00,40.4,6.12,14.52,3.63
1665,9,2025-03-02 16:30:00,76.3,6.08,12.26,3.065
1666,10,2025-03-02 16:30:00,87.1,3.7,14.5,3.625
1667,11,2025-03-02 16:30:00,51.1,5.15,22.46,5.615
1668,12,2025-03-02 16:30:00,81.8,4.87,15.36,3.84
1669,1,2025-03-02 16:45:00,81.0,1.77,6.24,1.56
