pos_id,auftr_nr,art_nr,menge,einzelpr,pos_rabatt,pos_netto,gewicht_kg
1538,633,A00049,35,192.27,0.0,6729.45,79.345
1539,633,A00009,8,39.4,0.0,315.2,4.376
1540,633,A00029,23,109.85,0.0,2526.55,32.361
1541,634,A00061,33,213.52,0.0,7046.16,91.839
1542,634,A00026,1,103.36,0.0,103.36,1.278
1543,635,A00053,42,185.49,389.53,7401.05,102.438
1544,635,A00046,33,167.63,553.18,4978.61,70.554
1545,635,A00008,27,36.15,97.61,878.44,13.608
1546,635,A00069,17,231.36,0.0,3933.12,53.159
1547,636,A00074,3,257.53,77.26,695.33,10.026
1548,636,A00006,36,37.04,0.0,1333.44,15.048
1549,636,A00063,16,215.93,345.49,3109.39,45.904
1550,636,A00048,24,150.93,0.0,3622.32,53.376
1551,637,A00069,34,231.36,0.0,7866.24,106.318
1552,638,A00068,8,257.36,102.94,1955.94,24.672
1553,638,A00049,40,192.27,0.0,7690.8,90.68
1554,638,A00083,46,257.01,0.0,11822.46,171.534
1555,639,A00017,34,64.15,218.11,1962.99,30.294
1556,639,A00069,26,231.36,601.54,5413.82,81.302
1557,639,A00031,16,121.29,0.0,1940.64,23.888
1558,640,A00037,46,153.49,353.03,6707.51,80.546
1559,641,A00064,12,258.08,0.0,3096.96,34.944
1560,641,A00033,36,137.23,0.0,4940.28,56.844
1561,641,A00080,33,301.85,0.0,9961.05,118.8
1562,642,A00033,50,137.23,0.0,6861.5,78.95
1563,642,A00027,42,118.09,0.0,4959.78,55.482
1564,643,A00022,14,82.82,57.97,1101.51,15.484
1565,643,A00079,43,302.87,0.0,13023.41,152.951
1566,643,A00090,8,287.26,0.0,2298.08,32.24
1567,644,A00002,15,17.39,13.04,247.81,3.69
1568,644,A00063,43,215.93,0.0,9284.99,123.367
1569,644,A00063,19,215.93,410.27,3692.4,54.511
1570,645,A00075,38,277.37,0.0,10540.06,128.63
1571,646,A00045,24,183.88,441.31,3971.81,50.28
1572,647,A00005,34,28.93,0.0,983.62,12.75
1573,647,A00012,40,48.15,192.6,1733.4,27.04
1574,647,A00065,33,227.87,375.99,7143.72,97.515
1575,648,A00017,36,64.15,0.0,2309.4,32.076
1576,648,A00019,8,85.93,0.0,687.44,7.816
1577,648,A00070,5,223.06,55.77,1059.53,15.85
1578,648,A00051,34,161.7,549.78,4948.02,80.002
1579,649,A00055,1,170.86,0.0,170.86,2.525
1580,650,A00027,1,118.09,0.0,118.09,1.321
1581,651,A00020,50,74.74,0.0,3737.0,51.0
1582,651,A00002,47,17.39,0.0,817.33,11.562
1583,651,A00037,44,153.49,0.0,6753.56,77.044
1584,651,A00081,15,265.38,0.0,3980.7,54.645
1585,652,A00014,34,58.22,0.0,1979.48,25.908
1586,653,A00041,18,162.92,0.0,2932.56,34.614
1587,653,A00033,2,137.23,0.0,274.46,3.158
1588,654,A00029,44,109.85,483.34,4350.06,61.908
1589,654,A00069,46,231.36,0.0,10642.56,143.842
1590,654,A00024,33,106.45,351.29,3161.56,39.336
1591,654,A00061,41,213.52,0.0,8754.32,114.103
1592,655,A00011,31,49.74,0.0,1541.94,19.623
1593,656,A00038,6,121.7,0.0,730.2,10.764
1594,656,A00042,13,135.61,0.0,1762.93,25.558
1595,657,A00067,13,235.81,306.55,2758.98,39.533
1596,658,A00004,36,25.66,0.0,923.76,11.952
1597,658,A00014,17,58.22,49.49,940.25,12.954
1598,658,A00072,11,238.04,0.0,2618.44,35.816
1599,658,A00056,50,215.8,0.0,10790.0,128.4
1600,659,A00016,33,72.46,239.12,2152.06,27.984
1601,659,A00078,1,254.46,0.0,254.46,3.514
1602,660,A00074,35,257.53,450.68,8562.87,116.97
1603,660,A00082,28,245.34,0.0,6869.52,103.208
1604,660,A00057,38,212.25,0.0,8065.5,99.218
1605,660,A00039,21,158.58,333.02,2997.16,38.577
1606,661,A00036,22,152.76,0.0,3360.72,37.576
1607,661,A00033,9,137.23,0.0,1235.07,14.211
1608,662,A00047,5,193.4,0.0,967.0,10.905
1609,663,A00062,12,193.65,0.0,2323.8,33.912
1610,664,A00037,11,153.49,0.0,1688.39,19.261
1611,664,A00065,19,227.87,0.0,4329.53,56.145
1612,664,A00044,47,158.64,0.0,7456.08,96.444
1613,665,A00039,38,158.58,0.0,6026.04,69.806
1614,665,A00053,47,185.49,871.8,7846.23,114.633
1615,666,A00073,24,253.1,303.72,5770.68,79.176
1616,667,A00012,12,48.15,28.89,548.91,8.112
1617,668,A00019,2,85.93,0.0,171.86,1.954
1618,669,A00003,17,25.56,0.0,434.52,4.913
1619,669,A00073,21,253.1,0.0,5315.1,69.279
1620,669,A00035,3,148.84,0.0,446.52,4.995
1621,669,A00019,29,85.93,0.0,2491.97,28.333
1622,670,A00002,8,17.39,0.0,139.12,1.968
1623,670,A00059,8,182.64,0.0,1461.12,21.576
1624,670,A00030,38,101.64,386.23,3476.09,55.1
1625,671,A00035,38,148.84,282.8,5373.12,63.27
1626,671,A00033,46,137.23,0.0,6312.58,72.634
1627,671,A00084,25,287.28,0.0,7182.0,94.3
1628,671,A00008,43,36.15,0.0,1554.45,21.672
1629,672,A00018,25,81.34,0.0,2033.5,23.35
1630,672,A00005,6,28.93,0.0,173.58,2.25
1631,673,A00032,29,135.81,0.0,3938.49,44.544
1632,673,A00020,12,74.74,0.0,896.88,12.24
1633,673,A00044,47,158.64,745.61,6710.47,96.444
1634,674,A00025,11,94.68,104.15,937.33,13.585
1635,674,A00011,36,49.74,0.0,1790.64,22.788
1636,675,A00002,12,17.39,10.43,198.25,2.952
1637,675,A00028,17,94.41,80.25,1524.72,23.188
1638,675,A00062,39,193.65,0.0,7552.35,110.214
1639,676,A00045,31,183.88,0.0,5700.28,64.945
1640,676,A00045,39,183.88,358.57,6812.75,81.705
1641,676,A00048,44,150.93,0.0,6640.92,97.856
1642,677,A00067,20,235.81,0.0,4716.2,60.82
1643,677,A00065,50,227.87,1139.35,10254.15,147.75
1644,678,A00001,11,17.2,0.0,189.2,2.233
1645,678,A00089,19,270.56,0.0,5140.64,75.753
1646,679,A00003,34,25.56,0.0,869.04,9.826
1647,680,A00031,37,121.29,0.0,4487.73,55.241
1648,680,A00016,23,72.46,83.33,1583.25,19.504
1649,680,A00061,28,213.52,298.93,5679.63,77.924
1650,680,A00071,32,223.92,0.0,7165.44,102.816
1651,681,A00006,1,37.04,0.0,37.04,0.418
1652,682,A00055,37,170.86,0.0,6321.82,93.425
1653,683,A00039,48,158.58,0.0,7611.84,88.176
1654,683,A00018,14,81.34,0.0,1138.76,13.076
1655,683,A00003,27,25.56,34.51,655.61,7.803
1656,683,A00058,31,187.02,289.88,5507.74,82.274
1657,684,A00024,29,106.45,154.35,2932.7,34.568
1658,685,A00013,26,53.51,0.0,1391.26,18.694
1659,685,A00005,22,28.93,63.65,572.81,8.25
1660,685,A00007,8,39.51,15.8,300.28,3.688
1661,686,A00046,5,167.63,0.0,838.15,10.69
1662,686,A00017,2,64.15,0.0,128.3,1.782
1663,686,A00081,1,265.38,0.0,265.38,3.643
1664,687,A00048,36,150.93,0.0,5433.48,80.064
1665,687,A00026,11,103.36,56.85,1080.11,14.058
1666,688,A00031,7,121.29,0.0,849.03,10.451
1667,688,A00025,16,94.68,151.49,1363.39,19.76
1668,689,A00057,19,212.25,0.0,4032.75,49.609
1669,690,A00018,24,81.34,97.61,1854.55,22.416
1670,690,A00011,41,49.74,101.97,1937.37,25.953
1671,691,A00081,41,265.38,0.0,10880.58,149.363
1672,691,A00039,8,158.58,0.0,1268.64,14.696
1673,691,A00018,34,81.34,0.0,2765.56,31.756
1674,692,A00011,9,49.74,22.38,425.28,5.697
1675,692,A00069,6,231.36,0.0,1388.16,18.762
1676,692,A00016,3,72.46,10.87,206.51,2.544
1677,693,A00046,40,167.63,0.0,6705.2,85.52
1678,693,A00027,36,118.09,0.0,4251.24,47.556
1679,694,A00063,11,215.93,0.0,2375.23,31.559
1680,694,A00045,33,183.88,0.0,6068.04,69.135
1681,695,A00072,48,238.04,0.0,11425.92,156.288
1682,695,A00016,28,72.46,0.0,2028.88,23.744
1683,696,A00018,24,81.34,0.0,1952.16,22.416
1684,696,A00021,49,89.92,0.0,4406.08,52.087
1685,696,A00015,23,63.04,0.0,1449.92,18.515
1686,696,A00012,21,48.15,0.0,1011.15,14.196
1687,697,A00086,10,315.84,0.0,3158.4,38.58
1688,698,A00060,34,199.63,678.74,6108.68,93.16
1689,698,A00074,17,257.53,0.0,4378.01,56.814
1690,698,A00048,15,150.93,0.0,2263.95,33.36
1691,699,A00004,12,25.66,0.0,307.92,3.984
1692,699,A00015,21,63.04,0.0,1323.84,16.905
1693,700,A00029,43,109.85,236.18,4487.37,60.501
1694,700,A00075,39,277.37,0.0,10817.43,132.015
